url,error
https://www.hemnet.se/salda/lagenhet-6rum-ostermalm-stockholms-kommun-strandvagen-43a-7618444072301773155,No data returned
https://www.hemnet.se/salda/lagenhet-6rum-ostermalm-stockholms-kommun-storgatan-48-1443191,No data returned
https://www.hemnet.se/salda/lagenhet-6rum-ostermalm-stockholms-kommun-nybrogatan-19-1361806,No data returned
