url,error
https://www.hemnet.se/salda/lagenhet-3rum-haga-vasteras-kommun-skjutbanegatan-17f-7692524613294075751,No data returned
https://www.hemnet.se/salda/lagenhet-3rum-vasastaden-stockholms-kommun-idungatan-5-2131042648565233169,No data returned
