url,error
https://www.hemnet.se/bostad/radhus-5rum-pihlangen-staffanstorps-kommun-kryddortsvagen-38-21312604,No data returned
https://www.hemnet.se/bostad/radhus-4rum-vellinge-parkby-vellinge-kommun-enbarsgatan-5-21573418,No data returned
https://www.hemnet.se/bostad/radhus-5rum-telestadshojden-vaxjo-kommun-isa-thornells-gata-60c-21531083,No data returned
https://www.hemnet.se/bostad/lagenhet-4rum-cv-staden-orebro-kommun-alna-grand-13-19863995,No data returned
https://www.hemnet.se/bostad/lagenhet-1rum-munktellstaden-eskilstuna-kommun-ester-kvarnstroms-g-9-17994298,No data returned
https://www.hemnet.se/bostad/lagenhet-4rum-oster-vaxjo-kommun-alpgatan-21296792,No data returned
https://www.hemnet.se/bostad/lagenhet-2rum-bro-tradgardsstad-upplands-bro-kommun-unnas-vag-4-19804024,No data returned
https://www.hemnet.se/bostad/lagenhet-1rum-bro-tradgardsstad-upplands-bro-kommun-unnas-vag-4-19523656,No data returned
https://www.hemnet.se/bostad/lagenhet-3rum-norrtalje-hamn-norrtalje-kommun-pilgatan-8-19324460,No data returned
https://www.hemnet.se/bostad/lagenhet-1rum-bro-tradgardsstad-upplands-bro-kommun-sigrids-vag-27-19266757,No data returned
