property_id,url,area_range,scraped_at
2286810715717678120,https://www.hemnet.se/salda/lagenhet-4rum-skogsbo-varmdo-kommun-grenvagen-1-2286810715717678120,92-93m²,2026-03-25T04:38:11.172839
2169780749080342559,https://www.hemnet.se/salda/lagenhet-4rum-tumba-park-botkyrka-kommun-myntvagen-22-2169780749080342559,92-93m²,2026-03-25T04:38:11.172846
6481039877960464978,https://www.hemnet.se/salda/lagenhet-4rum-hasto-karlskrona-kommun-herrgardsvagen-44-a-6481039877960464978,92-93m²,2026-03-25T04:38:11.172848
3849480588131281751,https://www.hemnet.se/salda/lagenhet-4rum-midsommarkransen-stockholms-kommun-tegelbruksvagen-42-3849480588131281751,92-93m²,2026-03-25T04:38:11.172849
5615328090224616152,https://www.hemnet.se/salda/lagenhet-3rum-norr-vid-folkparken-norrkopings-kommun-norra-promenaden-120-b-5615328090224616152,92-93m²,2026-03-25T04:38:11.172851
1376096569764708493,https://www.hemnet.se/salda/lagenhet-4rum-vipeholm-lunds-kommun-vipeholms-alle-44-1376096569764708493,92-93m²,2026-03-25T04:38:11.172852
8088368597899916706,https://www.hemnet.se/salda/lagenhet-4rum-are-by-are-kommun-fronasudden-2-8088368597899916706,92-93m²,2026-03-25T04:38:11.172854
8526352972139976496,"https://www.hemnet.se/salda/lagenhet-4rum-centrala-tyreso-tyreso-kommun-myggdalsvagen-92,-3-tr-8526352972139976496",92-93m²,2026-03-25T04:38:11.172856
2458877958639238496,https://www.hemnet.se/salda/lagenhet-4rum-aby-molndals-kommun-gladiolusgatan-4a-2458877958639238496,92-93m²,2026-03-25T04:38:11.172857
2699754842888760719,https://www.hemnet.se/salda/lagenhet-4rum-loddekopinge-kavlinge-kommun-magistergrand-8-2699754842888760719,92-93m²,2026-03-25T04:38:11.172858
7998207035773584111,https://www.hemnet.se/salda/lagenhet-4rum-slottsstaden-malmo-kommun-ostra-ryttmastaregatan-9a-7998207035773584111,92-93m²,2026-03-25T04:38:11.172860
6555441026071352268,https://www.hemnet.se/salda/lagenhet-3rum-soderby-salems-kommun-verandastigen-1-6555441026071352268,92-93m²,2026-03-25T04:38:11.172861
2964015718258112792,https://www.hemnet.se/salda/lagenhet-4rum-danderyd-berga-danderyds-kommun-berga-backe-6-2964015718258112792,92-93m²,2026-03-25T04:38:11.172863
1257147690486533875,https://www.hemnet.se/salda/lagenhet-3rum-kungsholmen-stockholms-kommun-alstromergatan-8b-1257147690486533875,92-93m²,2026-03-25T04:38:11.172864
1776694034073131970,"https://www.hemnet.se/salda/lagenhet-4rum-hasselby-strand-stockholms-kommun-melongatan-14,-van-1-1776694034073131970",92-93m²,2026-03-25T04:38:11.172866
