property_id,url,area_range,scraped_at
1322166,https://www.hemnet.se/salda/lagenhet-4rum-lorensberg-goteborgs-kommun-sodra-vagen-2-1322166,153-192m²,2026-03-26T23:09:48.680831
1194594,"https://www.hemnet.se/salda/lagenhet-5rum-kungsholmen-stockholms-kommun-svarvargatan-7,-4-tr-1194594",153-192m²,2026-03-26T23:09:48.680839
1058900,https://www.hemnet.se/salda/lagenhet-6rum-nedre-johanneberg-goteborgs-kommun-terrassgatan-11-1058900,153-192m²,2026-03-26T23:09:48.680842
3909644856733793351,https://www.hemnet.se/salda/lagenhet-6rum-djursholm-danderyds-kommun-auravagen-13-3909644856733793351,153-192m²,2026-03-26T23:09:48.680845
1393977,https://www.hemnet.se/salda/lagenhet-6rum-skytteholm-solna-kommun-framnasbacken-5-1393977,153-192m²,2026-03-26T23:09:48.680848
640278,https://www.hemnet.se/salda/lagenhet-5rum-gjuteriet-ystads-kommun-gotgangen-110-640278,153-192m²,2026-03-26T23:09:48.680850
642207,https://www.hemnet.se/salda/lagenhet-6rum-limhamn-on-malmo-kommun-skvatterevsgatan-64-642207,153-192m²,2026-03-26T23:09:48.680853
8649082423664932383,https://www.hemnet.se/salda/lagenhet-6rum-apoteksskogen-upplands-vasby-kommun-holmvagen-9-8649082423664932383,153-192m²,2026-03-26T23:09:48.680856
249967,https://www.hemnet.se/salda/lagenhet-5rum-naset-lidingo-kommun-karins-alle-2-249967,153-192m²,2026-03-26T23:09:48.680858
1275030,https://www.hemnet.se/salda/lagenhet-6rum-ostermalm-stockholms-kommun-riddargatan-45-1275030,153-192m²,2026-03-26T23:09:48.680860
257113,https://www.hemnet.se/salda/lagenhet-5rum-farsta-stockholms-kommun-farstavagen-110-a-257113,153-192m²,2026-03-26T23:09:48.680862
1121591,https://www.hemnet.se/salda/lagenhet-6rum-lillgarden-haninge-kommun-kolonilottsvagen-etapp-2-radhus-20-1121591,153-192m²,2026-03-26T23:09:48.680863
494727,https://www.hemnet.se/salda/lagenhet-5rum-bettorp-orebro-kommun-brf-kornellen-2-494727,153-192m²,2026-03-26T23:09:48.680865
1120838,https://www.hemnet.se/salda/lagenhet-5rum-bromma-minneberg-stockholms-kommun-svartviksslingan-80b-1120838,153-192m²,2026-03-26T23:09:48.680866
