property_id,url,area_range,scraped_at
7635120759262480522,"https://www.hemnet.se/salda/lagenhet-4rum-vasastan-birkastan-stockholms-kommun-rorstrandsgatan-16,-3tr-7635120759262480522",97-98m²,2026-03-25T07:33:19.827336
6804497814985288852,https://www.hemnet.se/salda/lagenhet-3rum-munksjostaden-jonkopings-kommun-vevslupsgrand-1-6804497814985288852,97-98m²,2026-03-25T07:33:19.827342
3179569850286447307,"https://www.hemnet.se/salda/lagenhet-4rum-tibble-upplands-bro-kommun-ronnbarsvagen-11,-1-tr-3179569850286447307",97-98m²,2026-03-25T07:33:19.827344
8207872094430308224,https://www.hemnet.se/salda/lagenhet-3rum-kungshojd-goteborgs-kommun-arsenalsgatan-12a-8207872094430308224,97-98m²,2026-03-25T07:33:19.827345
5549546054775309959,"https://www.hemnet.se/salda/lagenhet-4rum-hjorthagen-stockholms-kommun-skogvaktargatan-3,-1tr-5549546054775309959",97-98m²,2026-03-25T07:33:19.827347
8921426968895133174,https://www.hemnet.se/salda/lagenhet-4rum-valle-broar-vaxjo-kommun-gosta-edstroms-vag-5a-8921426968895133174,97-98m²,2026-03-25T07:33:19.827349
4486418598496822263,https://www.hemnet.se/salda/lagenhet-4rum-jarnakra-lunds-kommun-jarnakravagen-23b-4486418598496822263,97-98m²,2026-03-25T07:33:19.827350
642111124585191179,"https://www.hemnet.se/salda/lagenhet-4rum-gardet-stockholms-kommun-furusundsgatan-14,-4-tr-642111124585191179",97-98m²,2026-03-25T07:33:19.827352
8292946468112989818,https://www.hemnet.se/salda/lagenhet-4rum-alvsjo-langbro-park-stockholms-kommun-johan-skyttes-vag-402-8292946468112989818,97-98m²,2026-03-25T07:33:19.827354
5163789968463257676,"https://www.hemnet.se/salda/lagenhet-4rum-liljeholmskajen-stockholms-kommun-sjoviksbacken-22,-2-tr-5163789968463257676",97-98m²,2026-03-25T07:33:19.827355
3076487658663779512,https://www.hemnet.se/salda/lagenhet-4rum-viby-kristianstads-kommun-rapphonevagen-3b-3076487658663779512,97-98m²,2026-03-25T07:33:19.827356
8308410446265580102,"https://www.hemnet.se/salda/lagenhet-4rum-norra-djurgardsstaden-stockholms-kommun-hogviltsgatan-1,-4tr-8308410446265580102",97-98m²,2026-03-25T07:33:19.827358
7071161949123593136,https://www.hemnet.se/salda/lagenhet-4rum-dockan-malmo-kommun-dockgatan-31-7071161949123593136,97-98m²,2026-03-25T07:33:19.827359
7648568010802983034,"https://www.hemnet.se/salda/lagenhet-3,5rum-ribersborg-malmo-kommun-mariedalsvagen-21-7648568010802983034",97-98m²,2026-03-25T07:33:19.827361
4772264421534804165,https://www.hemnet.se/salda/lagenhet-4rum-sundbyberg-ursvik-sundbybergs-kommun-stallgatan-30-4772264421534804165,97-98m²,2026-03-25T07:33:19.827362
5021215067706596035,https://www.hemnet.se/salda/lagenhet-4rum-vattmyra-jarfalla-kommun-ekedalsvagen-28-5021215067706596035,97-98m²,2026-03-25T07:33:19.827364
8650801606446987104,https://www.hemnet.se/salda/lagenhet-4rum-jarvastaden-solna-kommun-fridensborgsvagen-139-8650801606446987104,97-98m²,2026-03-25T07:33:19.827365
2243284735114298635,https://www.hemnet.se/salda/lagenhet-4rum-gardet-stockholms-kommun-vartavagen-53f-2243284735114298635,97-98m²,2026-03-25T07:33:19.827367
988160085961005838,https://www.hemnet.se/salda/lagenhet-4rum-porslinskvarteren-varmdo-kommun-ursula-printz-gata-4-988160085961005838,97-98m²,2026-03-25T07:33:19.827368
4477747217127996078,https://www.hemnet.se/salda/lagenhet-4rum-rosendal-uppsala-kommun-gerd-enequists-gata-14-4477747217127996078,97-98m²,2026-03-25T07:33:19.827375
7512442806883150726,"https://www.hemnet.se/salda/lagenhet-4rum-brunna-upplands-bro-kommun-trombonstigen-13,-3-tr-7512442806883150726",97-98m²,2026-03-25T07:33:19.827378
8238601781180850489,https://www.hemnet.se/salda/lagenhet-3rum-centrala-sollentuna-sollentuna-kommun-edsviksvagen-5-8238601781180850489,97-98m²,2026-03-25T07:33:19.827381
9123964845721510801,https://www.hemnet.se/salda/lagenhet-4rum-huvudsta-solna-kommun-jonstorpsvagen-26-9123964845721510801,97-98m²,2026-03-25T07:33:19.827384
8600463726432763716,https://www.hemnet.se/salda/lagenhet-4rum-ostersund-centrum-ostersunds-kommun-regementsgatan-31b-8600463726432763716,97-98m²,2026-03-25T07:33:19.827387
