url,error
https://www.hemnet.se/bostad/lagenhet-4rum-kviberg-goteborgs-kommun-ingrid-wallbergs-gata-67-21679292,No data returned
https://www.hemnet.se/bostad/lagenhet-2rum-kviberg-goteborgs-kommun-ingrid-wallbergs-gata-65-21679298,No data returned
https://www.hemnet.se/bostad/lagenhet-3rum-lunds-kommun-masvagen-40-21685365,No data returned
