property_id,url,area_range,scraped_at
3209324541627981206,"https://www.hemnet.se/salda/lagenhet-5rum-bandhagen-hogdalen-stockholms-kommun-harpsundsvagen-76,-van-10-11-3209324541627981206",129-132m²,2026-03-09T11:16:48.602914
906455,https://www.hemnet.se/salda/lagenhet-4rum-olympia-helsingborgs-kommun-hovitsmansgatan-15-906455,129-132m²,2026-03-09T11:16:48.602923
492454,https://www.hemnet.se/salda/lagenhet-5rum-mjolkudden-lulea-kommun-amiralsvagen-19-492454,129-132m²,2026-03-09T11:16:48.602926
430357,"https://www.hemnet.se/salda/lagenhet-4,5rum-hammarby-sjostad-stockholms-kommun-sickla-kanalgata-32,-4-tr-430357",129-132m²,2026-03-09T11:16:48.602928
1218510,https://www.hemnet.se/salda/lagenhet-5rum-krutkallarbacken-vasteras-kommun-johanneshojden-4-1218510,129-132m²,2026-03-09T11:16:48.602931
355193,https://www.hemnet.se/salda/lagenhet-4rum-edsbacka-sollentuna-kommun-hagvagen-2a-355193,129-132m²,2026-03-09T11:16:48.602933
1345327,https://www.hemnet.se/salda/lagenhet-3rum-varvsholmen-kalmar-kommun-jeanssonvagen-1345327,129-132m²,2026-03-09T11:16:48.602935
627823,https://www.hemnet.se/salda/lagenhet-3rum-eriksberg-goteborgs-kommun-sorhallstorget-25-627823,129-132m²,2026-03-09T11:16:48.602938
833036,"https://www.hemnet.se/salda/lagenhet-5,5rum-kapellgardet-uppsala-kommun-kapellgatan-1-833036",129-132m²,2026-03-09T11:16:48.602941
3105791496611678092,https://www.hemnet.se/salda/lagenhet-5rum-klostergarden-lunds-kommun-tordonsvagen-4k-3105791496611678092,129-132m²,2026-03-09T11:16:48.602943
545088,https://www.hemnet.se/salda/lagenhet-4rum-lomma-batgatorna-lomma-kommun-styrbordsgatan-1d-545088,129-132m²,2026-03-09T11:16:48.602946
375785,https://www.hemnet.se/salda/lagenhet-5rum-tyres-centrum-tyreso-kommun-siklojevagen-14-375785,129-132m²,2026-03-09T11:16:48.602948
947115,https://www.hemnet.se/salda/lagenhet-5rum-professorsstaden-lunds-kommun-solvegatan-3b-947115,129-132m²,2026-03-09T11:16:48.602951
1325542,"https://www.hemnet.se/salda/lagenhet-4rum-vasastan-stockholms-kommun-dobelnsgatan-25,-2-tr-1325542",129-132m²,2026-03-09T11:16:48.602954
354840,https://www.hemnet.se/salda/lagenhet-4rum-centrum-halmstads-kommun-bissmarksgatan-5-354840,129-132m²,2026-03-09T11:16:48.602957
821595,https://www.hemnet.se/salda/lagenhet-5rum-farsta-strand-stockholms-kommun-ullerudsbacken-57a-821595,129-132m²,2026-03-09T11:16:48.602960
