property_id,url,area_range,scraped_at
4168670140920992620,https://www.hemnet.se/salda/lagenhet-3rum-kalltorp-goteborgs-kommun-paviljongvagen-32-4168670140920992620,74-75m²,2026-03-05T20:45:20.964919
3852261315762952245,https://www.hemnet.se/salda/lagenhet-3rum-visby-lanna-gotlands-kommun-humlegardsvagen-12-3852261315762952245,74-75m²,2026-03-05T20:45:20.964927
5174402409677832573,https://www.hemnet.se/salda/lagenhet-3rum-vasastaden-linkopings-kommun-sveagatan-33-5174402409677832573,74-75m²,2026-03-05T20:45:20.964931
2806620076127345852,https://www.hemnet.se/salda/lagenhet-3rum-filipstad-filipstads-kommun-hantverksgatan-4-2806620076127345852,74-75m²,2026-03-05T20:45:20.964934
1896746072280634081,"https://www.hemnet.se/salda/lagenhet-3rum-salens-by,-salen-malung-salens-kommun-elljusvagen-14d-1896746072280634081",74-75m²,2026-03-05T20:45:20.964936
1389804431307147967,"https://www.hemnet.se/salda/lagenhet-3rum-farsta-strand-stockholms-kommun-ullerudsbacken-61,-3-tr-1389804431307147967",74-75m²,2026-03-05T20:45:20.964940
7847900450931219117,https://www.hemnet.se/salda/lagenhet-3rum-sickla-alle-nacka-kommun-sickla-alle-67-7847900450931219117,74-75m²,2026-03-05T20:45:20.964943
7570771732908370403,https://www.hemnet.se/salda/lagenhet-3rum-norr-eskilstuna-kommun-ostergatan-8a-7570771732908370403,74-75m²,2026-03-05T20:45:20.964945
8303419158092195684,https://www.hemnet.se/salda/lagenhet-2rum-centrala-boden-bodens-kommun-herkulesgatan-1-b-8303419158092195684,74-75m²,2026-03-05T20:45:20.964947
3506444638260141494,https://www.hemnet.se/salda/lagenhet-3rum-sankt-jorgen-goteborgs-kommun-sankt-jorgens-vag-12a-3506444638260141494,74-75m²,2026-03-05T20:45:20.964949
4797976355863537917,https://www.hemnet.se/salda/lagenhet-2rum-skaggetorp-linkopings-kommun-storgarden-7-4797976355863537917,74-75m²,2026-03-05T20:45:20.964950
8791239196040825502,https://www.hemnet.se/salda/lagenhet-3rum-hisings-backa-goteborgs-kommun-akkas-gata-30-8791239196040825502,74-75m²,2026-03-05T20:45:20.964951
6885459363764412649,https://www.hemnet.se/salda/lagenhet-3rum-nasby-park-taby-kommun-kryssarvagen-4-6885459363764412649,74-75m²,2026-03-05T20:45:20.964953
5965482576950759319,https://www.hemnet.se/salda/lagenhet-3rum-hisings-backa-goteborgs-kommun-backebolslyckan-17-5965482576950759319,74-75m²,2026-03-05T20:45:20.964954
3762463981403372251,https://www.hemnet.se/salda/lagenhet-3rum-kvillebacken-goteborgs-kommun-langangen-2b-3762463981403372251,74-75m²,2026-03-05T20:45:20.964955
3763445613672944366,"https://www.hemnet.se/salda/lagenhet-3rum-kungsangen-centrum-upplands-bro-kommun-ringvagen-12,-5-tr-3763445613672944366",74-75m²,2026-03-05T20:45:20.964957
3751099233236103581,https://www.hemnet.se/salda/lagenhet-3rum-bergsjon-goteborgs-kommun-teleskopgatan-6-3751099233236103581,74-75m²,2026-03-05T20:45:20.964958
8785449832878424702,https://www.hemnet.se/salda/lagenhet-3rum-valsta-sigtuna-kommun-frejgatan-59-8785449832878424702,74-75m²,2026-03-05T20:45:20.964960
3652019077688371291,https://www.hemnet.se/salda/lagenhet-2rum-orebro-orebro-kommun-vastra-nobelgatan-8-3652019077688371291,74-75m²,2026-03-05T20:45:20.964961
6316549575020081816,https://www.hemnet.se/salda/lagenhet-3rum-hagalund-borlange-kommun-tangringsgatan-29-6316549575020081816,74-75m²,2026-03-05T20:45:20.964962
3091464943323284793,https://www.hemnet.se/salda/lagenhet-2rum-grondal-varnamo-kommun-bolavagen-9-3091464943323284793,74-75m²,2026-03-05T20:45:20.964964
3914889081523840197,https://www.hemnet.se/salda/lagenhet-3rum-almby-orebro-kommun-erik-rosenbergs-vag-86-3914889081523840197,74-75m²,2026-03-05T20:45:20.964965
3862512095455323468,https://www.hemnet.se/salda/lagenhet-3rum-aby-stallbacken-molndals-kommun-abyvagen-11-3862512095455323468,74-75m²,2026-03-05T20:45:20.964966
7553813589399823301,https://www.hemnet.se/salda/lagenhet-3rum-korsangsgardet-vasteras-kommun-korsangsgatan-2-7553813589399823301,74-75m²,2026-03-05T20:45:20.964967
1214013411836817789,https://www.hemnet.se/salda/lagenhet-3rum-jakobsberg-jarfalla-kommun-vattenkvarnsgatan-3-1214013411836817789,74-75m²,2026-03-05T20:45:20.964969
6306055232792788495,https://www.hemnet.se/salda/lagenhet-3rum-hagalund-borlange-kommun-tangringsgatan-29-6306055232792788495,74-75m²,2026-03-05T20:45:20.964970
5057315235253830622,https://www.hemnet.se/salda/lagenhet-2rum-sodermalm-stockholms-kommun-tullgardsgatan-8-5057315235253830622,74-75m²,2026-03-05T20:45:20.964971
