property_id,url,area_range,scraped_at
7139459158366737816,https://www.hemnet.se/salda/lagenhet-3rum-centrala-sundbyberg-sundbybergs-kommun-agatan-22-7139459158366737816,94-95m²,2026-04-04T00:02:07.929193
3478083031016122213,https://www.hemnet.se/salda/lagenhet-3rum-tullinge-botkyrka-kommun-elgentorpsvagen-16-3478083031016122213,94-95m²,2026-04-04T00:02:07.929198
2192886145627036532,https://www.hemnet.se/salda/lagenhet-4rum-vasastan-stockholms-kommun-hagaesplanaden-63-2192886145627036532,94-95m²,2026-04-04T00:02:07.929200
8191240832923370463,https://www.hemnet.se/salda/lagenhet-4rum-upplands-vasby-upplands-vasby-kommun-vallstavagen-27-lgh-1207-8191240832923370463,94-95m²,2026-04-04T00:02:07.929202
1062136648510874637,https://www.hemnet.se/salda/lagenhet-4rum-centralt-knivsta-kommun-faktorns-gata-11-b-1062136648510874637,94-95m²,2026-04-04T00:02:07.929203
1978407841576832807,https://www.hemnet.se/salda/lagenhet-4rum-stravalla-varbergs-kommun-askarrsvagen-19-1978407841576832807,94-95m²,2026-04-04T00:02:07.929205
7223073645627744284,"https://www.hemnet.se/salda/lagenhet-4,5rum-hagsatra-stockholms-kommun-vintrosagatan-11,-van-8-7223073645627744284",94-95m²,2026-04-04T00:02:07.929206
6559997848289911566,https://www.hemnet.se/salda/lagenhet-4rum-lomma-tatort-lomma-kommun-slattangsgatan-31b-6559997848289911566,94-95m²,2026-04-04T00:02:07.929208
6568330076180206158,https://www.hemnet.se/salda/lagenhet-4rum-ostermalm-stockholms-kommun-valhallavagen-152-b-6568330076180206158,94-95m²,2026-04-04T00:02:07.929209
1570302298332440101,https://www.hemnet.se/salda/lagenhet-4rum-skogslyckan-vaxjo-kommun-skogslyckevagen-3-1570302298332440101,94-95m²,2026-04-04T00:02:07.929210
3926377567337382143,https://www.hemnet.se/salda/lagenhet-4rum-sidsjo-sundsvalls-kommun-hakon-ahlbergs-vag-75-3926377567337382143,94-95m²,2026-04-04T00:02:07.929212
3861488051794859546,https://www.hemnet.se/salda/lagenhet-4rum-nacka-strand-nacka-kommun-augustendalsvagen-33-3861488051794859546,94-95m²,2026-04-04T00:02:07.929213
2355703455207464010,"https://www.hemnet.se/salda/lagenhet-4rum-aspudden-ornsberg-stockholms-kommun-instrumentvagen-30,-van-5-av-8-2355703455207464010",94-95m²,2026-04-04T00:02:07.929215
1626704443721433878,https://www.hemnet.se/salda/lagenhet-3rum-dockan-malmo-kommun-lilla-varvsgatan-51a-1626704443721433878,94-95m²,2026-04-04T00:02:07.929216
1230014797259295753,https://www.hemnet.se/salda/lagenhet-4rum-gyllins-tradgard-malmo-kommun-lonnebergagatan-65-1230014797259295753,94-95m²,2026-04-04T00:02:07.929217
4335315867926364393,https://www.hemnet.se/salda/lagenhet-4rum-ekholmen-linkopings-kommun-ekholmsvagen-27-4335315867926364393,94-95m²,2026-04-04T00:02:07.929220
2202271352124795857,https://www.hemnet.se/salda/lagenhet-4rum-falhagen-uppsala-kommun-hjalmar-brantingsgatan-3b-2202271352124795857,94-95m²,2026-04-04T00:02:07.929223
8550152320502979775,https://www.hemnet.se/salda/lagenhet-4rum-barkarbystaden-jarfalla-kommun-karlslundsvagen-18-8550152320502979775,94-95m²,2026-04-04T00:02:07.929226
4625958092128530270,https://www.hemnet.se/salda/lagenhet-4rum-hallstahammar-hallstahammars-kommun-snevringevagen-62-4625958092128530270,94-95m²,2026-04-04T00:02:07.929234
707561960169349059,https://www.hemnet.se/salda/lagenhet-4rum-snostorp-halmstads-kommun-byvagen-31-a-707561960169349059,94-95m²,2026-04-04T00:02:07.929238
1600277508161833206,https://www.hemnet.se/salda/lagenhet-4rum-vasastan-stockholms-kommun-norra-stationsgatan-111-1600277508161833206,94-95m²,2026-04-04T00:02:07.929240
3319852192516998706,"https://www.hemnet.se/salda/lagenhet-3,5rum-landskrona-centrum-landskrona-kommun-stora-strandgatan-6b-3319852192516998706",94-95m²,2026-04-04T00:02:07.929243
7731049285496960662,https://www.hemnet.se/salda/lagenhet-4rum-jakobsberg-jarfalla-kommun-kvarnvagen-18-7731049285496960662,94-95m²,2026-04-04T00:02:07.929245
3176701423100626480,"https://www.hemnet.se/salda/lagenhet-4rum-upplands-vasby-upplands-vasby-kommun-vallstavagen-27,-lgh-1004-3176701423100626480",94-95m²,2026-04-04T00:02:07.929248
8312825213829748633,https://www.hemnet.se/salda/lagenhet-4rum-hasselby-norra-villastad-stockholms-kommun-gladjevagen-6b-van-2-8312825213829748633,94-95m²,2026-04-04T00:02:07.929250
3256648899019682486,https://www.hemnet.se/salda/lagenhet-4rum-hornsbergs-strand-kungsholmen-stockholms-kommun-franzengatan-34-3256648899019682486,94-95m²,2026-04-04T00:02:07.929253
4679739764824700038,https://www.hemnet.se/salda/lagenhet-3rum-centralt-upplands-vasby-kommun-dragonvagen-49-4679739764824700038,94-95m²,2026-04-04T00:02:07.929256
7314519785927995855,https://www.hemnet.se/salda/lagenhet-2rum-stromsbro-gavle-kommun-skolgatan-18-7314519785927995855,94-95m²,2026-04-04T00:02:07.929258
9153447530234434283,https://www.hemnet.se/salda/lagenhet-3rum-olskroken-goteborgs-kommun-norra-gubberogatan-21a-9153447530234434283,94-95m²,2026-04-04T00:02:07.929260
5619626197993119025,https://www.hemnet.se/salda/lagenhet-4rum-floda-lerums-kommun-rurik-holms-vag-11a-5619626197993119025,94-95m²,2026-04-04T00:02:07.929263
2427519349588634471,https://www.hemnet.se/salda/lagenhet-3rum-vasastan-stockholms-kommun-markvardsgatan-6-2427519349588634471,94-95m²,2026-04-04T00:02:07.929265
2125056223744775521,https://www.hemnet.se/salda/lagenhet-4rum-strandangarna-tyreso-kommun-alangsgrand-10-2125056223744775521,94-95m²,2026-04-04T00:02:07.929268
9170995949254420424,https://www.hemnet.se/salda/lagenhet-4rum-rosengard-apelgarden-malmo-kommun-von-lingens-vag-14-9170995949254420424,94-95m²,2026-04-04T00:02:07.929270
5702900476045020909,https://www.hemnet.se/salda/lagenhet-4rum-sodertalje-sodertalje-kommun-doktor-martingatan-1b-5702900476045020909,94-95m²,2026-04-04T00:02:07.929272
6557717853724978931,https://www.hemnet.se/salda/lagenhet-4rum-centralt-oster-orebro-kommun-floragatan-4-6557717853724978931,94-95m²,2026-04-04T00:02:07.929275
6337780290985171701,https://www.hemnet.se/salda/lagenhet-3rum-linnestaden-goteborgs-kommun-linnegatan-29-6337780290985171701,94-95m²,2026-04-04T00:02:07.929277
4921335900597696742,"https://www.hemnet.se/salda/lagenhet-4rum-bromma-annedal-stockholms-kommun-tappvagen-37,-van-4-4921335900597696742",94-95m²,2026-04-04T00:02:07.929282
4508663504300580949,https://www.hemnet.se/salda/lagenhet-4rum-rosengard-apelgarden-malmo-kommun-von-lingens-vag-26-4508663504300580949,94-95m²,2026-04-04T00:02:07.929285
8580291322979983649,"https://www.hemnet.se/salda/lagenhet-4rum-farsta-stockholms-kommun-agesta-brovag-44,-2-tr-8580291322979983649",94-95m²,2026-04-04T00:02:07.929287
795302535528970577,https://www.hemnet.se/salda/lagenhet-4rum-centrum-koping-kopings-kommun-barnhemsgatan-9a-795302535528970577,94-95m²,2026-04-04T00:02:07.929289
2524930155261460103,"https://www.hemnet.se/salda/lagenhet-4rum-botkyrka-alby-botkyrka-kommun-lagmansbacken-9,-8-tr-2524930155261460103",94-95m²,2026-04-04T00:02:07.929292
7391325337587547007,https://www.hemnet.se/salda/lagenhet-4rum-huvudsta-solna-kommun-wiboms-vag-8-7391325337587547007,94-95m²,2026-04-04T00:02:07.929294
8216009080724151433,https://www.hemnet.se/salda/lagenhet-4rum-kalleback-goteborgs-kommun-kallebacksvagen-17b-8216009080724151433,94-95m²,2026-04-04T00:02:07.929297
5641145143779333951,https://www.hemnet.se/salda/lagenhet-4rum-rosengard-malmo-kommun-von-lingens-vag-112-5641145143779333951,94-95m²,2026-04-04T00:02:07.929301
6928162100617421820,https://www.hemnet.se/salda/lagenhet-4rum-tierp-tierps-kommun-akervagen-26-6928162100617421820,94-95m²,2026-04-04T00:02:07.929304
4236496829370789158,https://www.hemnet.se/salda/lagenhet-4rum-vasterslatt-umea-kommun-vallmovagen-62-4236496829370789158,94-95m²,2026-04-04T00:02:07.929306
4462560463262193863,https://www.hemnet.se/salda/lagenhet-4rum-kallhall-jarfalla-kommun-kopparvagen-19-4462560463262193863,94-95m²,2026-04-04T00:02:07.929308
3226215326885644462,"https://www.hemnet.se/salda/lagenhet-4rum-hagernas-taby-kommun-radarvagen-4,-8-9-tr-3226215326885644462",94-95m²,2026-04-04T00:02:07.929311
