url,error
https://www.hemnet.se/salda/lagenhet-1rum-tureberg-sollentuna-kommun-turebergs-alle-41-3625040938297615183,No data returned
https://www.hemnet.se/salda/lagenhet-3rum-bydalsfjallen-are-kommun-bydalens-fjallby-stuga-9-18-7861740666520016418,No data returned
