url,error
https://www.hemnet.se/bostad/lagenhet-3rum-vasterbro-lunds-kommun-pepparholmsgatan-3-21653940,No data returned
https://www.hemnet.se/bostad/lagenhet-3rum-oster-malarstrand-vasteras-kommun-poseidongatan-11-20147435,No data returned
