url,error
https://www.hemnet.se/salda/lagenhet-1rum-bele-kristinehamns-kommun-nolbygatan-5-3379391166825376250,No data returned
https://www.hemnet.se/salda/lagenhet-1rum-gamleby-vasterviks-kommun-hagagatan-48a-lgh-1202-6708329343089650629,No data returned
https://www.hemnet.se/salda/lagenhet-1rum-saffle-saffle-kommun-lugnadalsgatan-1b-589021804422208605,No data returned
https://www.hemnet.se/salda/lagenhet-1rum-fagersta-fagersta-kommun-vilhelminavagen-4a-7559381747890496875,No data returned
https://www.hemnet.se/salda/lagenhet-1rum-centrala-saffle-saffle-kommun-hamngatan-5-3380005375433792930,No data returned
