url,error
https://www.hemnet.se/salda/lagenhet-1rum-centrala-filipstad-filipstads-kommun-bronellsgatan-3a-6153574027893350349,No data returned
https://www.hemnet.se/salda/lagenhet-1rum-valberg-karlstads-kommun-cordvagen-6b-8860636152297858751,No data returned
https://www.hemnet.se/salda/lagenhet-1rum-centrala-filipstad-filipstads-kommun-bronellsgatan-3a-6441052762317226547,No data returned
https://www.hemnet.se/salda/lagenhet-1rum-kolarbyn-fagersta-kommun-forsbackavagen-9-251032191365721313,No data returned
https://www.hemnet.se/salda/lagenhet-1rum-valhall-skara-kommun-valhallagatan-7b-1189235672674562454,No data returned
