url,error
https://www.hemnet.se/salda/lagenhet-1rum-ekerum-borgholms-kommun-ekerums-camping-947904,No data returned
https://www.hemnet.se/salda/lagenhet-1rum-johannesdal-vasterviks-kommun-johannesbergsvagen-12-139111,No data returned
https://www.hemnet.se/salda/lagenhet-2rum-hoglunda-saffle-kommun-vintergatan-23d-85224,No data returned
https://www.hemnet.se/salda/lagenhet-2rum-centralt-kristinehamns-kommun-blomstervagen-1a-228314,No data returned
https://www.hemnet.se/salda/lagenhet-4rum-hallsta-eskilstuna-kommun-ryningsbergsvagen-12-h-109808,No data returned
