url,error
https://www.hemnet.se/salda/lagenhet-1rum-bonnstan-skelleftea-kommun-bonnstadskammare-334-876034,No data returned
https://www.hemnet.se/salda/lagenhet-1rum-centrum-simrishamns-kommun-sjukhusvagen-2-3021181584301144133,No data returned
https://www.hemnet.se/salda/lagenhet-1rum-boda-borgholms-kommun-landsvagen-norrboda-3-7-490476,No data returned
https://www.hemnet.se/salda/lagenhet-1rum-sodermalm-irisdal-kristinehamns-kommun-irisdalsgatan-9-132467,No data returned
https://www.hemnet.se/salda/lagenhet-2rum-karlberg-karlskoga-kommun-frodingsvagen-7c-86249,No data returned
