url,error
https://www.hemnet.se/salda/lagenhet-2rum-braten-park-mariestads-kommun-fladerstigen-10-4658952376559383856,No data returned
https://www.hemnet.se/salda/lagenhet-2rum-centrala-filipstad-filipstads-kommun-hantverksgatan-12a-7384185367427042972,No data returned
