property_id,url,area_range,housing_type,scraped_at
7986858001656078675,https://www.hemnet.se/salda/lagenhet-1rum-borrby-simrishamns-kommun-vivegatan-20b-7986858001656078675,34-35m²,bostadsratt,2026-07-29T19:26:41.563761
3378855962444224139,https://www.hemnet.se/salda/lagenhet-1rum-rosendal-uppsala-kommun-vardsatravagen-3b-3378855962444224139,34-35m²,bostadsratt,2026-07-29T19:26:41.563771
9015259640509770689,https://www.hemnet.se/salda/lagenhet-1rum-taljo-osterakers-kommun-myntbacken-19-9015259640509770689,34-35m²,bostadsratt,2026-07-29T19:26:41.563774
1180053001886211880,"https://www.hemnet.se/salda/lagenhet-2rum-ostermalm-stockholms-kommun-nybrogatan-44,-1tr-1180053001886211880",34-35m²,bostadsratt,2026-07-29T19:26:41.563776
6636720242800102425,https://www.hemnet.se/salda/lagenhet-1rum-skalby-kalmar-kommun-fatabursvagen-1c-6636720242800102425,34-35m²,bostadsratt,2026-07-29T19:26:41.563778
5993710282762797969,"https://www.hemnet.se/salda/lagenhet-1,5rum-sodermalm-sofo-stockholms-kommun-kocksgatan-52,-1-tr-5993710282762797969",34-35m²,bostadsratt,2026-07-29T19:26:41.563781
5096680270263410541,https://www.hemnet.se/salda/lagenhet-1rum-aspudden-midsommarkransen-stockholms-kommun-cedergrensvagen-4-5096680270263410541,34-35m²,bostadsratt,2026-07-29T19:26:41.563783
8890678544793096559,https://www.hemnet.se/salda/lagenhet-2rum-kungsholmen-stockholms-kommun-fridhemsgatan-15-8890678544793096559,34-35m²,bostadsratt,2026-07-29T19:26:41.563787
3399543259303745624,"https://www.hemnet.se/salda/lagenhet-1,5rum-akersberga-centralt-osterakers-kommun-idskarsvagen-2-3399543259303745624",34-35m²,bostadsratt,2026-07-29T19:26:41.563789
8080368539824212147,"https://www.hemnet.se/salda/lagenhet-1rum-sodermalm-katarina-sofia-stockholms-kommun-gotlandsgatan-78,-2-tr-8080368539824212147",34-35m²,bostadsratt,2026-07-29T19:26:41.563792
31582748051943238,https://www.hemnet.se/salda/lagenhet-1rum-broangen-sodermalm-kristinehamns-kommun-vasterlanggatan-27d-31582748051943238,34-35m²,bostadsratt,2026-07-29T19:26:41.563794
6808620746202780936,https://www.hemnet.se/salda/lagenhet-1rum-ovre-vasastaden-linkopings-kommun-thorells-gata-12-6808620746202780936,34-35m²,bostadsratt,2026-07-29T19:26:41.563796
2901706381149650127,https://www.hemnet.se/salda/lagenhet-1rum-vasastan-stockholms-kommun-karlbergsvagen-28a-2901706381149650127,34-35m²,bostadsratt,2026-07-29T19:26:41.563799
5581307633673241164,https://www.hemnet.se/salda/lagenhet-2rum-centrala-hisingen-goteborgs-kommun-gullrisgatan-4c-5581307633673241164,34-35m²,bostadsratt,2026-07-29T19:26:41.563801
8998793071079311193,https://www.hemnet.se/salda/lagenhet-1rum-vallingby-centrum-stockholms-kommun-vittangigatan-16-8998793071079311193,34-35m²,bostadsratt,2026-07-29T19:26:41.563804
3594401444286163115,"https://www.hemnet.se/salda/lagenhet-2rum-kungsholmen-lilla-essingen-stockholms-kommun-stralgatan-21,-4-tr-3594401444286163115",34-35m²,bostadsratt,2026-07-29T19:26:41.563806
3671623048545150211,"https://www.hemnet.se/salda/lagenhet-1,5rum-vasastaden-linkopings-kommun-engelbrektsgatan-31-3671623048545150211",34-35m²,bostadsratt,2026-07-29T19:26:41.563808
6940218871772385446,"https://www.hemnet.se/salda/lagenhet-1,5rum-stabby-uppsala-kommun-gimogatan-8a-6940218871772385446",34-35m²,bostadsratt,2026-07-29T19:26:41.563811
