property_id,url,sold_month,scraped_at
5454721957521815189,https://www.hemnet.se/salda/lagenhet-1rum-folkets-park-malmo-kommun-kristianstadsgatan-25a-5454721957521815189,2025-11,2025-11-15T20:05:25.228383
6391019667117378086,https://www.hemnet.se/salda/lagenhet-3rum-rorsjostaden-malmo-kommun-foreningsgatan-43a-6391019667117378086,2025-11,2025-11-15T20:05:25.228385
3008933567083287624,https://www.hemnet.se/salda/lagenhet-2rum-drottningtorget-malmo-kommun-stora-tradgardsgatan-6b-lgh-1102-3008933567083287624,2025-11,2025-11-15T20:05:25.228388
824730008431292338,https://www.hemnet.se/salda/lagenhet-2rum-vastra-sorgenfri-malmo-kommun-spanehusvagen-63b-824730008431292338,2025-11,2025-11-15T20:05:25.228391
3750599154094323873,https://www.hemnet.se/salda/lagenhet-3rum-soderkulla-malmo-kommun-tornfalksgatan-2b-3750599154094323873,2025-11,2025-11-15T20:05:25.228393
268745947486575108,https://www.hemnet.se/salda/lagenhet-2rum-vastra-hamnen-malmo-kommun-lovartsgatan-11a-268745947486575108,2025-11,2025-11-15T20:05:25.228395
3739456604198815760,https://www.hemnet.se/salda/lagenhet-3rum-borgmastaregarden-malmo-kommun-albinsrogatan-43-3739456604198815760,2025-11,2025-11-15T20:05:25.228398
895577344626902725,https://www.hemnet.se/salda/lagenhet-2rum-lonngarden-malmo-kommun-lonngatan-46d-895577344626902725,2025-11,2025-11-15T20:05:25.228400
7611052955029271962,https://www.hemnet.se/salda/lagenhet-3rum-fosiedal-malmo-kommun-hyacintgatan-19-7611052955029271962,2025-11,2025-11-15T20:05:25.228402
5879934230912920933,https://www.hemnet.se/salda/lagenhet-3rum-lindeborg-malmo-kommun-koristgatan-20-5879934230912920933,2025-11,2025-11-15T20:05:25.228405
8937784767841466942,"https://www.hemnet.se/salda/lagenhet-2,5rum-folkets-park-malmo-kommun-trelleborgsgatan-8a-8937784767841466942",2025-11,2025-11-15T20:05:25.228407
6041780770083422342,"https://www.hemnet.se/salda/lagenhet-2,5rum-hasthagen-malmo-kommun-carl-herslowsgatan-11a-6041780770083422342",2025-11,2025-11-15T20:05:25.228410
992272781248188772,https://www.hemnet.se/salda/lagenhet-4rum-oxie-malmo-kommun-rategelvagen-130-992272781248188772,2025-11,2025-11-15T20:05:25.228412
5045721459172366433,https://www.hemnet.se/salda/lagenhet-2rum-hogaholm-malmo-kommun-serenadgatan-48-5045721459172366433,2025-11,2025-11-15T20:05:25.228414
2940609504336605680,https://www.hemnet.se/salda/lagenhet-2rum-rorsjostaden-malmo-kommun-kungsgatan-27a-2940609504336605680,2025-11,2025-11-15T20:05:25.228417
2219607021114903219,https://www.hemnet.se/salda/lagenhet-3rum-gamla-vaster-malmo-kommun-grynbodgatan-15b-2219607021114903219,2025-11,2025-11-15T20:05:25.228419
4618943104364482534,https://www.hemnet.se/salda/lagenhet-2rum-ribersborg-malmo-kommun-tessins-vag-12-4618943104364482534,2025-11,2025-11-15T20:05:25.228422
5876274284085641569,https://www.hemnet.se/salda/lagenhet-1rum-sofielund-malmo-kommun-kopmansgatan-5-5876274284085641569,2025-11,2025-11-15T20:05:25.228426
6303356701685623698,https://www.hemnet.se/salda/lagenhet-2rum-lonngarden-malmo-kommun-lonngatan-40b-6303356701685623698,2025-11,2025-11-15T20:05:25.228429
260558482703915720,https://www.hemnet.se/salda/lagenhet-2rum-norra-sorgenfri-malmo-kommun-industrigatan-17a-260558482703915720,2025-11,2025-11-15T20:05:25.228431
6632164902838284986,https://www.hemnet.se/salda/lagenhet-1rum-ribersborg-malmo-kommun-sergels-vag-6b-6632164902838284986,2025-11,2025-11-15T20:05:25.228433
2558803131749727604,https://www.hemnet.se/salda/lagenhet-2rum-limhamn-limhamns-sjostad-malmo-kommun-rosengrens-gata-1-2558803131749727604,2025-11,2025-11-15T20:05:25.228436
5736922735696167019,https://www.hemnet.se/salda/lagenhet-3rum-vastra-kattarp-malmo-kommun-jagersrovagen-19e-5736922735696167019,2025-11,2025-11-15T20:05:25.228438
4448022595753350182,https://www.hemnet.se/salda/lagenhet-2rum-lorensborg-malmo-kommun-vendelsfridsgatan-6a-4448022595753350182,2025-11,2025-11-15T20:05:25.228440
8971236332785578681,https://www.hemnet.se/salda/lagenhet-2rum-vastra-hamnen-malmo-kommun-vastra-alvgatan-10-8971236332785578681,2025-11,2025-11-15T20:05:25.228446
6108256278862629966,https://www.hemnet.se/salda/lagenhet-2rum-gula-hoja-malmo-kommun-vastra-skravlingevagen-137-6108256278862629966,2025-11,2025-11-15T20:05:25.228448
8457064309148927071,https://www.hemnet.se/salda/lagenhet-4rum-stenkallan-malmo-kommun-stenkallevagen-79f-8457064309148927071,2025-11,2025-11-15T20:05:25.228452
9062489135106862804,"https://www.hemnet.se/salda/lagenhet-1,5rum-city-malmo-kommun-master-nilsgatan-24-9062489135106862804",2025-11,2025-11-15T20:05:25.228454
3032466526219434098,https://www.hemnet.se/salda/lagenhet-2rum-segevang-malmo-kommun-kronetorpsgatan-100b-3032466526219434098,2025-11,2025-11-15T20:05:25.228457
1574667259412992833,https://www.hemnet.se/salda/lagenhet-2rum-triangeln-malmo-kommun-klostergatan-1-1574667259412992833,2025-11,2025-11-15T20:05:25.228461
176740995743537580,https://www.hemnet.se/salda/lagenhet-1rum-dalaplan-malmo-kommun-uppsalagatan-11-b-176740995743537580,2025-11,2025-11-15T20:05:25.228464
282369312238278574,https://www.hemnet.se/salda/lagenhet-1rum-kirseberg-malmo-kommun-sperlingsgatan-7a-282369312238278574,2025-11,2025-11-15T20:05:25.228467
8532150320255657047,https://www.hemnet.se/salda/lagenhet-3rum-varvsstaden-malmo-kommun-solhojdsgatan-19-8532150320255657047,2025-11,2025-11-15T20:05:25.228469
6885805924857201531,https://www.hemnet.se/salda/lagenhet-3rum-triangeln-malmo-kommun-almbacksgatan-16-6885805924857201531,2025-11,2025-11-15T20:05:25.228471
4611101134064802002,https://www.hemnet.se/salda/lagenhet-3rum-ostra-sorgenfri-malmo-kommun-branteviksgatan-5a-4611101134064802002,2025-11,2025-11-15T20:05:25.228474
6872158311236440133,https://www.hemnet.se/salda/lagenhet-3rum-varvsstaden-malmo-kommun-solhojdsgatan-9-6872158311236440133,2025-11,2025-11-15T20:05:25.228476
5199399339856112283,https://www.hemnet.se/salda/lagenhet-6rum-lorensborg-malmo-kommun-stadiongatan-53b-5199399339856112283,2025-11,2025-11-15T20:05:25.228478
5266835108664899608,https://www.hemnet.se/salda/lagenhet-3rum-limhamns-sjostad-malmo-kommun-rosengrens-gata-33-5266835108664899608,2025-11,2025-11-15T20:05:25.228481
4967140304668728690,https://www.hemnet.se/salda/lagenhet-3rum-hogaholm-malmo-kommun-balladgatan-13-4967140304668728690,2025-11,2025-11-15T20:05:25.228483
9014373039358177031,https://www.hemnet.se/salda/lagenhet-2rum-drottningtorget-malmo-kommun-stora-tradgardsgatan-3e-9014373039358177031,2025-11,2025-11-15T20:05:25.228486
4467214836739254900,https://www.hemnet.se/salda/lagenhet-3rum-drottningtorget-malmo-kommun-osterportsgatan-5c-4467214836739254900,2025-11,2025-11-15T20:05:25.228488
3939944710550701353,https://www.hemnet.se/salda/lagenhet-2rum-rorsjostaden-malmo-kommun-celsiusgatan-13b-3939944710550701353,2025-11,2025-11-15T20:05:25.228490
7382115892460245751,https://www.hemnet.se/salda/lagenhet-2rum-hyllie-malmo-kommun-norra-tennisgrand-6-7382115892460245751,2025-11,2025-11-15T20:05:25.228494
4226985756527254283,https://www.hemnet.se/salda/lagenhet-3rum-gyllins-tradgard-malmo-kommun-lonnebergagatan-61-4226985756527254283,2025-11,2025-11-15T20:05:25.228498
6408079296614598589,https://www.hemnet.se/salda/lagenhet-2rum-kirseberg-malmo-kommun-sperlingsgatan-7c-6408079296614598589,2025-11,2025-11-15T20:05:25.228501
2921467401961033655,https://www.hemnet.se/salda/lagenhet-2rum-triangeln-malmo-kommun-spangatan-30e-2921467401961033655,2025-11,2025-11-15T20:05:25.228503
1218137775180946473,https://www.hemnet.se/salda/lagenhet-1rum-kirseberg-malmo-kommun-saarisvagen-14a-1218137775180946473,2025-11,2025-11-15T20:05:25.228505
4350316153517207639,https://www.hemnet.se/salda/lagenhet-2rum-erikslust-malmo-kommun-kopenhamnsvagen-45c-4350316153517207639,2025-11,2025-11-15T20:05:25.228508
430343439989820634,https://www.hemnet.se/salda/lagenhet-2rum-limhamn-malmo-kommun-vasagatan-16a-430343439989820634,2025-11,2025-11-15T20:05:25.228510
