property_id,url,area_range,housing_type,scraped_at
596983,https://www.hemnet.se/salda/lagenhet-5rum-bosebygd-mullsjo-kommun-larkgatan-38-596983,125-127m²,bostadsratt,2026-08-10T06:49:37.131996
666537,https://www.hemnet.se/salda/lagenhet-4rum-torslanda-centrum-goteborgs-kommun-solangsvagen-59-666537,125-127m²,bostadsratt,2026-08-10T06:49:37.132009
7262382888426190868,https://www.hemnet.se/salda/lagenhet-5rum-visby-gotlands-kommun-jungmansgatan-444-7262382888426190868,125-127m²,bostadsratt,2026-08-10T06:49:37.132013
651808147258699170,https://www.hemnet.se/salda/lagenhet-5rum-salem-salems-kommun-mosshagestigen-63-651808147258699170,125-127m²,bostadsratt,2026-08-10T06:49:37.132016
1117137,https://www.hemnet.se/salda/lagenhet-5rum-ostra-lugnet-vaxjo-kommun-jupitervagen-19f-1117137,125-127m²,bostadsratt,2026-08-10T06:49:37.132019
4938186818804836420,https://www.hemnet.se/salda/lagenhet-5rum-tandstickan-vasterviks-kommun-tandsticksbryggan-2a-4938186818804836420,125-127m²,bostadsratt,2026-08-10T06:49:37.132022
1756529441889494737,https://www.hemnet.se/salda/lagenhet-5rum-centrumnara-svedala-kommun-vastergatan-3-1756529441889494737,125-127m²,bostadsratt,2026-08-10T06:49:37.132025
853096,https://www.hemnet.se/salda/lagenhet-4rum-vasastaden-goteborgs-kommun-aschebergsgatan-9-a-853096,125-127m²,bostadsratt,2026-08-10T06:49:37.132028
4529328653417355015,https://www.hemnet.se/salda/lagenhet-5rum-stangby-lunds-kommun-gulsparvsvagen-3-4529328653417355015,125-127m²,bostadsratt,2026-08-10T06:49:37.132031
57731,https://www.hemnet.se/salda/lagenhet-4rum-ullstamma-linkopings-kommun-ullstammavagen-266-57731,125-127m²,bostadsratt,2026-08-10T06:49:37.132033
1010503,https://www.hemnet.se/salda/lagenhet-5rum-hestra-boras-kommun-valthornsgatan-15-1010503,125-127m²,bostadsratt,2026-08-10T06:49:37.132035
3806135303409643809,https://www.hemnet.se/salda/lagenhet-5rum-gustavsberg-farstadal-varmdo-kommun-ohmans-vag-7-3806135303409643809,125-127m²,bostadsratt,2026-08-10T06:49:37.132037
148951,https://www.hemnet.se/salda/lagenhet-5rum-sodra-ratorp-karlstads-kommun-galoppstigen-52-148951,125-127m²,bostadsratt,2026-08-10T06:49:37.132039
892296,"https://www.hemnet.se/salda/lagenhet-5rum-taby-centrum-taby-kommun-akerbyvagen-178,-3tr-892296",125-127m²,bostadsratt,2026-08-10T06:49:37.132042
6560074775407342406,https://www.hemnet.se/salda/lagenhet-4rum-orgryte-skar-goteborgs-kommun-sankt-sigfridsgatan-4-6560074775407342406,125-127m²,bostadsratt,2026-08-10T06:49:37.132045
