url,error
https://www.hemnet.se/bostad/lagenhet-3rum-grabo-lerums-kommun-grabo-hed-31c-lgh-1104-21647659,No data returned
https://www.hemnet.se/bostad/lagenhet-4rum-barkarbystaden-jarfalla-kommun-overstegatan-10-21662978,No data returned
