url,error
https://www.hemnet.se/salda/lagenhet-4rum-torhamn-karlskrona-kommun-vattenverksvagen-29-a-b-286855,No data returned
https://www.hemnet.se/salda/lagenhet-5rum-danderyd-danderyds-kommun-kevingeringen-19-5092925876445586634,No data returned
