property_id,url,area_range,housing_type,scraped_at
664160602106591236,"https://www.hemnet.se/salda/lagenhet-46,5m2-hersby-lidingo-kommun-kyrkvagen-6-664160602106591236",46-47m²,bostadsratt,2026-07-24T20:51:03.381346
8529853271593993041,"https://www.hemnet.se/salda/lagenhet-2rum-aspudden-midsommarkransen-stockholms-kommun-cedergrensvagen-4,-1tr-8529853271593993041",46-47m²,bostadsratt,2026-07-24T20:51:03.381354
351736547354097732,https://www.hemnet.se/salda/lagenhet-2rum-norra-faladen-lunds-kommun-parternas-grand-1-351736547354097732,46-47m²,bostadsratt,2026-07-24T20:51:03.381358
1514685966426934034,https://www.hemnet.se/salda/lagenhet-2rum-lilla-essingen-stockholms-kommun-essinge-brogata-20-1514685966426934034,46-47m²,bostadsratt,2026-07-24T20:51:03.381362
550971067883292349,https://www.hemnet.se/salda/lagenhet-2rum-liljeholmskajen-stockholms-kommun-ekfatsgatan-3-550971067883292349,46-47m²,bostadsratt,2026-07-24T20:51:03.381365
8654908621269860292,https://www.hemnet.se/salda/lagenhet-2rum-slottshojden-helsingborgs-kommun-lilla-mollevangsgatan-3b-8654908621269860292,46-47m²,bostadsratt,2026-07-24T20:51:03.381368
1718830925340592486,https://www.hemnet.se/salda/lagenhet-2rum-kungsholmen-stockholms-kommun-wargentinsgatan-3-1718830925340592486,46-47m²,bostadsratt,2026-07-24T20:51:03.381371
1211009530218821014,https://www.hemnet.se/salda/lagenhet-2rum-johanneshov-stockholms-kommun-grafikvagen-17-1211009530218821014,46-47m²,bostadsratt,2026-07-24T20:51:03.381374
5295364945031163457,https://www.hemnet.se/salda/lagenhet-2rum-centrumnara-svedala-kommun-organistgatan-3-b-5295364945031163457,46-47m²,bostadsratt,2026-07-24T20:51:03.381377
6959555363203609439,"https://www.hemnet.se/salda/lagenhet-2rum-nedre-kungsholmen-stockholms-kommun-polhemsgatan-8,-4-tr-6959555363203609439",46-47m²,bostadsratt,2026-07-24T20:51:03.381381
81272776597627583,https://www.hemnet.se/salda/lagenhet-2rum-kapellgardet-uppsala-kommun-portalgatan-90-81272776597627583,46-47m²,bostadsratt,2026-07-24T20:51:03.381384
9177622456608378125,https://www.hemnet.se/salda/lagenhet-1rum-centrum-bodens-kommun-strandplan-9-9177622456608378125,46-47m²,bostadsratt,2026-07-24T20:51:03.381387
6430521465161749745,https://www.hemnet.se/salda/lagenhet-2rum-centralt-upplands-vasby-kommun-kvarnvagen-20-6430521465161749745,46-47m²,bostadsratt,2026-07-24T20:51:03.381391
6495643246320824404,https://www.hemnet.se/salda/lagenhet-2rum-tveta-sodertalje-kommun-granovagen-52-6495643246320824404,46-47m²,bostadsratt,2026-07-24T20:51:03.381394
3660439323878429705,https://www.hemnet.se/salda/lagenhet-2rum-ostermalm-stockholms-kommun-wittstocksgatan-21-3660439323878429705,46-47m²,bostadsratt,2026-07-24T20:51:03.381396
4660624613106713542,https://www.hemnet.se/salda/lagenhet-2rum-centrum-alingsas-kommun-prastgardsvagen-2c-4660624613106713542,46-47m²,bostadsratt,2026-07-24T20:51:03.381399
2663798459167311067,https://www.hemnet.se/salda/lagenhet-2rum-porslinskvarteren-varmdo-kommun-stig-lindbergs-gata-10-2663798459167311067,46-47m²,bostadsratt,2026-07-24T20:51:03.381401
6799587456875372863,https://www.hemnet.se/salda/lagenhet-2rum-slottsstaden-malmo-kommun-regementsgatan-27e-6799587456875372863,46-47m²,bostadsratt,2026-07-24T20:51:03.381404
8711685067351030203,"https://www.hemnet.se/salda/lagenhet-1,5rum-skonsberg-sundsvalls-kommun-hellbergsgatan-15-8711685067351030203",46-47m²,bostadsratt,2026-07-24T20:51:03.381406
3973849424366811802,https://www.hemnet.se/salda/lagenhet-2rum-vastra-kungsholmen-hornsbergs-strand-stockholms-kommun-warfvinges-vag-15-3973849424366811802,46-47m²,bostadsratt,2026-07-24T20:51:03.381408
2273492215209454130,https://www.hemnet.se/salda/lagenhet-1rum-vindilen-ostra-gardet-falkenbergs-kommun-lertaktsvagen-4e-2273492215209454130,46-47m²,bostadsratt,2026-07-24T20:51:03.381411
8946793849463346455,"https://www.hemnet.se/salda/lagenhet-2rum-kungsholmen-stockholms-kommun-atterbomsvagen-60,-3tr-8946793849463346455",46-47m²,bostadsratt,2026-07-24T20:51:03.381413
6672619938689905264,https://www.hemnet.se/salda/lagenhet-2rum-gustavsberg-varmdo-kommun-ursula-printz-gata-3-6672619938689905264,46-47m²,bostadsratt,2026-07-24T20:51:03.381415
5184828744471421600,https://www.hemnet.se/salda/lagenhet-1rum-gamla-kalgarden-jonkopings-kommun-gelbgjutargatan-22-5184828744471421600,46-47m²,bostadsratt,2026-07-24T20:51:03.381418
6849690293491421883,https://www.hemnet.se/salda/lagenhet-2rum-lund-centrum-lunds-kommun-bredgatan-4d-6849690293491421883,46-47m²,bostadsratt,2026-07-24T20:51:03.381420
8741232843995506990,https://www.hemnet.se/salda/lagenhet-2rum-arsta-stockholms-kommun-bolmensvagen-12-8741232843995506990,46-47m²,bostadsratt,2026-07-24T20:51:03.381423
3480248997597982892,"https://www.hemnet.se/salda/lagenhet-2rum-hammarbyhojden,-johanneshov-stockholms-kommun-lidkopingsvagen-2-3480248997597982892",46-47m²,bostadsratt,2026-07-24T20:51:03.381425
8852730070802300057,https://www.hemnet.se/salda/lagenhet-2rum-enskede-stureby-stockholms-kommun-sagverksgatan-102-8852730070802300057,46-47m²,bostadsratt,2026-07-24T20:51:03.381428
4355887658674715752,https://www.hemnet.se/salda/lagenhet-2rum-borgmastaregarden-malmo-kommun-lagmansgatan-2c-4355887658674715752,46-47m²,bostadsratt,2026-07-24T20:51:03.381435
2362033155918810647,https://www.hemnet.se/salda/lagenhet-1rum-huvudsta-solna-kommun-jungfrudansen-30-2362033155918810647,46-47m²,bostadsratt,2026-07-24T20:51:03.381438
2136570155010655343,https://www.hemnet.se/salda/lagenhet-1rum-centrala-boden-bodens-kommun-akargrand-2-2136570155010655343,46-47m²,bostadsratt,2026-07-24T20:51:03.381440
5878101984210953584,https://www.hemnet.se/salda/lagenhet-2rum-kalltorp-goteborgs-kommun-rastensgatan-35c-5878101984210953584,46-47m²,bostadsratt,2026-07-24T20:51:03.381443
688275605304240275,https://www.hemnet.se/salda/lagenhet-2rum-fruangen-stockholms-kommun-lotta-svards-grand-9-688275605304240275,46-47m²,bostadsratt,2026-07-24T20:51:03.381445
4742176570021885889,"https://www.hemnet.se/salda/lagenhet-2rum-kista-arvinge-stockholms-kommun-hillerodsgrand-6,-van-1-2-4742176570021885889",46-47m²,bostadsratt,2026-07-24T20:51:03.381448
8847060355769567108,https://www.hemnet.se/salda/lagenhet-2rum-krylbo-bjorkarsbo-avesta-kommun-karrgatan-4b-8847060355769567108,46-47m²,bostadsratt,2026-07-24T20:51:03.381450
2341053705223854001,https://www.hemnet.se/salda/lagenhet-1rum-sodermalm-katarina-stockholms-kommun-brannerigatan-3-2341053705223854001,46-47m²,bostadsratt,2026-07-24T20:51:03.381453
7030840650219378478,https://www.hemnet.se/salda/lagenhet-2rum-tuna-lunds-kommun-scheelevagen-3a-7030840650219378478,46-47m²,bostadsratt,2026-07-24T20:51:03.381455
5668351956359179350,https://www.hemnet.se/salda/lagenhet-2rum-soderkulla-malmo-kommun-ormvraksgatan-1-5668351956359179350,46-47m²,bostadsratt,2026-07-24T20:51:03.381458
5143084877247397624,"https://www.hemnet.se/salda/lagenhet-1,5rum-kungsholmen-stockholms-kommun-pontonjargatan-15-5143084877247397624",46-47m²,bostadsratt,2026-07-24T20:51:03.381460
1236321655619784692,https://www.hemnet.se/salda/lagenhet-2rum-roslags-nasby-taby-kommun-stationsvagen-54-van-4-1236321655619784692,46-47m²,bostadsratt,2026-07-24T20:51:03.381463
5078252214311687461,https://www.hemnet.se/salda/lagenhet-2rum-sandarna-goteborgs-kommun-asperogatan-8b-5078252214311687461,46-47m²,bostadsratt,2026-07-24T20:51:03.381466
8543490716675406570,https://www.hemnet.se/salda/lagenhet-2rum-grondal-stockholms-kommun-sannadalsvagen-4-8543490716675406570,46-47m²,bostadsratt,2026-07-24T20:51:03.381469
819188927177324195,https://www.hemnet.se/salda/lagenhet-2rum-midsommarkransen-telefonplan-stockholms-kommun-responsgatan-12-819188927177324195,46-47m²,bostadsratt,2026-07-24T20:51:03.381471
1951933197251390660,https://www.hemnet.se/salda/lagenhet-2rum-solberga-stockholms-kommun-medaljonggatan-2b-1951933197251390660,46-47m²,bostadsratt,2026-07-24T20:51:03.381474
7591130503692340259,https://www.hemnet.se/salda/lagenhet-2rum-sodermalm-stockholms-kommun-renstiernas-gata-14-mot-gard-7591130503692340259,46-47m²,bostadsratt,2026-07-24T20:51:03.381477
3977227843987684245,https://www.hemnet.se/salda/lagenhet-2rum-boras-centrum-boras-kommun-stenbocksgatan-10-3977227843987684245,46-47m²,bostadsratt,2026-07-24T20:51:03.381479
9075133100140397136,https://www.hemnet.se/salda/lagenhet-2rum-maria-park-helsingborgs-kommun-ekerodsgatan-26-9075133100140397136,46-47m²,bostadsratt,2026-07-24T20:51:03.381481
3426923180631615405,"https://www.hemnet.se/salda/lagenhet-2rum-katarina-stockholms-kommun-folkungagatan-58,-6-tr-3426923180631615405",46-47m²,bostadsratt,2026-07-24T20:51:03.381484
7359110272381973139,https://www.hemnet.se/salda/lagenhet-1rum-haga-umea-kommun-norra-ersmarksgatan-61b-7359110272381973139,46-47m²,bostadsratt,2026-07-24T20:51:03.381487
