property_id,url,area_range,scraped_at
4078470037268983135,https://www.hemnet.se/salda/lagenhet-2rum-dalaplan-malmo-kommun-sodra-forstadsgatan-121a-4078470037268983135,42-44m²,2025-11-28T19:05:52.248373
4198314877032360413,https://www.hemnet.se/salda/lagenhet-2rum-ostra-sorgenfri-malmo-kommun-ostra-farmvagen-32a-4198314877032360413,42-44m²,2025-11-28T19:05:52.248380
1291232,https://www.hemnet.se/salda/lagenhet-2rum-ostra-sorgenfri-nobel-malmo-kommun-bodekullsgatan-23b-1291232,42-44m²,2025-11-28T19:05:52.248384
940092,https://www.hemnet.se/salda/lagenhet-2rum-vastra-hamnen-malmo-kommun-ostra-varvsgatan-16c-940092,42-44m²,2025-11-28T19:05:52.248386
5257111036501996963,https://www.hemnet.se/salda/lagenhet-2rum-nobel-malmo-kommun-torekovsgatan-19b-5257111036501996963,42-44m²,2025-11-28T19:05:52.248389
570497,https://www.hemnet.se/salda/lagenhet-2rum-annelund-malmo-kommun-vitemollegatan-7b-570497,42-44m²,2025-11-28T19:05:52.248391
116418,"https://www.hemnet.se/salda/lagenhet-1,5rum-vastra-sorgenfri-malmo-kommun-karlskronaplan-6-116418",42-44m²,2025-11-28T19:05:52.248394
5410306720201476124,"https://www.hemnet.se/salda/lagenhet-1,5rum-lonngarden-malmo-kommun-lonngatan-56e-5410306720201476124",42-44m²,2025-11-28T19:05:52.248397
1367146,"https://www.hemnet.se/salda/lagenhet-1,5rum-s-t-knut-vastra-sorgenfri-malmo-kommun-karlskronaplan-6-1367146",42-44m²,2025-11-28T19:05:52.248400
779677,https://www.hemnet.se/salda/lagenhet-2rum-nobeltorget-malmo-kommun-bodekullsgatan-23c-779677,42-44m²,2025-11-28T19:05:52.248402
1430670146466728013,https://www.hemnet.se/salda/lagenhet-2rum-ellstorp-malmo-kommun-sallerupsvagen-26c-1430670146466728013,42-44m²,2025-11-28T19:05:52.248404
2073310845740008287,"https://www.hemnet.se/salda/lagenhet-1,5rum-dalaplan-malmo-kommun-bragegatan-5a-2073310845740008287",42-44m²,2025-11-28T19:05:52.248405
1469301,"https://www.hemnet.se/salda/lagenhet-1,5rum-s-t-knut-malmo-kommun-master-henriksgatan-6-1469301",42-44m²,2025-11-28T19:05:52.248407
6631924871930728696,https://www.hemnet.se/salda/lagenhet-2rum-limhamn-malmo-kommun-rafsgatan-38-6631924871930728696,42-44m²,2025-11-28T19:05:52.248408
867006,https://www.hemnet.se/salda/lagenhet-2rum-soderkulla-malmo-kommun-tornfalksgatan-17-867006,42-44m²,2025-11-28T19:05:52.248409
1276234,https://www.hemnet.se/salda/lagenhet-2rum-triangeln-malmo-kommun-kapellgatan-4-u2-1276234,42-44m²,2025-11-28T19:05:52.248411
676297,https://www.hemnet.se/salda/lagenhet-2rum-nobeltorget-malmo-kommun-vitemollegatan-4d-676297,42-44m²,2025-11-28T19:05:52.248412
1229567,"https://www.hemnet.se/salda/lagenhet-1,5rum-rorsjostaden-malmo-kommun-foreningsgatan-79-a-1229567",42-44m²,2025-11-28T19:05:52.248413
1435377,https://www.hemnet.se/salda/lagenhet-2rum-triangeln-malmo-kommun-kapellplan-1-1435377,42-44m²,2025-11-28T19:05:52.248415
1352389,"https://www.hemnet.se/salda/lagenhet-1,5rum-ribersborg-malmo-kommun-roslins-vag-8-1352389",42-44m²,2025-11-28T19:05:52.248416
