property_id,url,area_range,scraped_at
630748,https://www.hemnet.se/salda/lagenhet-2rum-rorsjostaden-malmo-kommun-drottninggatan-6c-630748,60-61m²,2025-11-23T02:04:23.168241
392514,https://www.hemnet.se/salda/lagenhet-2rum-ostra-sorgenfri-malmo-kommun-branteviksgatan-6-b-392514,60-61m²,2025-11-23T02:04:23.168248
1159172,https://www.hemnet.se/salda/lagenhet-2rum-annetorp-malmo-kommun-gronalundsgatan-13d-1159172,60-61m²,2025-11-23T02:04:23.168251
5233428174954126805,https://www.hemnet.se/salda/lagenhet-2rum-elinegard-malmo-kommun-rafsgatan-20-5233428174954126805,60-61m²,2025-11-23T02:04:23.168254
1271406,https://www.hemnet.se/salda/lagenhet-2rum-slussen-malmo-kommun-konduktorsgatan-13-1271406,60-61m²,2025-11-23T02:04:23.168256
976914,https://www.hemnet.se/salda/lagenhet-2rum-malmo-malmo-kommun-slottsgatan-16-976914,60-61m²,2025-11-23T02:04:23.168258
910240,https://www.hemnet.se/salda/lagenhet-2rum-centrum-triangeln-malmo-kommun-munkgatan-3-910240,60-61m²,2025-11-23T02:04:23.168261
220176,https://www.hemnet.se/salda/lagenhet-2rum-slottsstaden-ribersborg-malmo-kommun-nils-forsbergsgatan-7b-220176,60-61m²,2025-11-23T02:04:23.168263
7807117551325241491,https://www.hemnet.se/salda/lagenhet-2rum-ostra-sorgenfri-malmo-kommun-branteviksgatan-8e-7807117551325241491,60-61m²,2025-11-23T02:04:23.168266
1196379,https://www.hemnet.se/salda/lagenhet-2rum-hasthagen-malmo-kommun-orsholmsgangen-8c-1196379,60-61m²,2025-11-23T02:04:23.168268
4768608871723276729,https://www.hemnet.se/salda/lagenhet-2rum-mollevangen-malmo-kommun-mollevangstorget-3-a-4768608871723276729,60-61m²,2025-11-23T02:04:23.168271
1229318,https://www.hemnet.se/salda/lagenhet-2rum-city-malmo-kommun-beijerskajen-2b-1229318,60-61m²,2025-11-23T02:04:23.168274
687995,https://www.hemnet.se/salda/lagenhet-2rum-ostra-sorgenfri-nobeltorget-malmo-kommun-ostra-farmvagen-40a-687995,60-61m²,2025-11-23T02:04:23.168277
433563,https://www.hemnet.se/salda/lagenhet-2rum-rosengard-malmo-kommun-thomsons-vag-22-433563,60-61m²,2025-11-23T02:04:23.168279
796720,https://www.hemnet.se/salda/lagenhet-2rum-slottsstaden-malmo-kommun-fagelbacksgatan-27-b-796720,60-61m²,2025-11-23T02:04:23.168280
732809942341798157,https://www.hemnet.se/salda/lagenhet-2rum-almhog-malmo-kommun-arenprisgatan-22a-732809942341798157,60-61m²,2025-11-23T02:04:23.168281
6858331968762002464,"https://www.hemnet.se/salda/lagenhet-2rum-soderkulla,-malmo-malmo-kommun-sodra-gulsparvsgatan-56-6858331968762002464",60-61m²,2025-11-23T02:04:23.168283
817968,https://www.hemnet.se/salda/lagenhet-2rum-ostra-sorgenfri-nobeltorget-malmo-kommun-branteviksgatan-6-b-817968,60-61m²,2025-11-23T02:04:23.168284
178889,https://www.hemnet.se/salda/lagenhet-3rum-dammfri-slottsstaden-malmo-kommun-ribevagen-19-a-178889,60-61m²,2025-11-23T02:04:23.168285
484705,https://www.hemnet.se/salda/lagenhet-2rum-ribersborg-malmo-kommun-regementsgatan-27-e-484705,60-61m²,2025-11-23T02:04:23.168287
1155423,https://www.hemnet.se/salda/lagenhet-2rum-toftangen-malmo-kommun-toftangsgatan-7g-1155423,60-61m²,2025-11-23T02:04:23.168288
1403924,https://www.hemnet.se/salda/lagenhet-2rum-ostra-sorgenfri-malmo-kommun-ostra-farmvagen-34a-1403924,60-61m²,2025-11-23T02:04:23.168290
1382834,https://www.hemnet.se/salda/lagenhet-2rum-ostra-sorgenfri-malmo-kommun-ostra-farmvagen-32e-1382834,60-61m²,2025-11-23T02:04:23.168291
2798595910726819756,https://www.hemnet.se/salda/lagenhet-2rum-ostra-sorgenfri-malmo-kommun-ostra-farmvagen-40a-2798595910726819756,60-61m²,2025-11-23T02:04:23.168292
578320528728785543,https://www.hemnet.se/salda/lagenhet-2rum-limhamns-sjostad-malmo-kommun-linoljegatan-9-578320528728785543,60-61m²,2025-11-23T02:04:23.168293
6166525222535945255,https://www.hemnet.se/salda/lagenhet-2rum-malmo-malmo-kommun-nikolaigatan-3-u2-6166525222535945255,60-61m²,2025-11-23T02:04:23.168295
