property_id,url,area_range,scraped_at
890273,https://www.hemnet.se/salda/lagenhet-4rum-hogaholm-malmo-kommun-serenadgatan-17-890273,92-99m²,2025-11-24T09:02:52.207036
437982,https://www.hemnet.se/salda/lagenhet-4rum-rorsjostaden-malmo-kommun-s-t-pauli-kyrkogata-8-437982,92-99m²,2025-11-24T09:02:52.207043
860585,https://www.hemnet.se/salda/lagenhet-4rum-gula-hoja-malmo-kommun-vastra-skravlingevagen-84-860585,92-99m²,2025-11-24T09:02:52.207047
1377765,https://www.hemnet.se/salda/lagenhet-4rum-lindeborg-malmo-kommun-regissorgatan-9-1377765,92-99m²,2025-11-24T09:02:52.207050
499725602689991877,https://www.hemnet.se/salda/lagenhet-4rum-hogaholm-malmo-kommun-kvartettgatan-50-499725602689991877,92-99m²,2025-11-24T09:02:52.207053
400513,"https://www.hemnet.se/salda/lagenhet-3,5rum-limhamn-malmo-kommun-ostra-bernadottesgatan-56-400513",92-99m²,2025-11-24T09:02:52.207055
2415064346140572169,https://www.hemnet.se/salda/lagenhet-3rum-malmo-live-malmo-kommun-dag-hammarskjolds-torg-9-2415064346140572169,92-99m²,2025-11-24T09:02:52.207058
592731,https://www.hemnet.se/salda/lagenhet-4rum-soderkulla-malmo-kommun-sodra-gulsparvsgatan-64-592731,92-99m²,2025-11-24T09:02:52.207060
8074463022700182610,https://www.hemnet.se/salda/lagenhet-4rum-gyllins-tradgard-husie-malmo-kommun-lonnebergagatan-63-8074463022700182610,92-99m²,2025-11-24T09:02:52.207063
1391062,https://www.hemnet.se/salda/lagenhet-3rum-ostervarn-malmo-kommun-varnhemsgatan-12-1391062,92-99m²,2025-11-24T09:02:52.207066
2823594744007176819,https://www.hemnet.se/salda/lagenhet-3rum-triangeln-malmo-kommun-klostergatan-4-2823594744007176819,92-99m²,2025-11-24T09:02:52.207069
1348132,https://www.hemnet.se/salda/lagenhet-4rum-slottsstaden-malmo-kommun-kopenhamnsvagen-13c-1348132,92-99m²,2025-11-24T09:02:52.207072
542085,"https://www.hemnet.se/salda/lagenhet-3,5rum-rorsjostaden-malmo-kommun-kungsgatan-33c-542085",92-99m²,2025-11-24T09:02:52.207074
8419473894160592117,https://www.hemnet.se/salda/lagenhet-4rum-rosengard-malmo-kommun-von-lingens-vag-64-8419473894160592117,92-99m²,2025-11-24T09:02:52.207077
2630474740714053438,https://www.hemnet.se/salda/lagenhet-4rum-kulladal-malmo-kommun-kulladalsgatan-10c-2630474740714053438,92-99m²,2025-11-24T09:02:52.207079
306374,https://www.hemnet.se/salda/lagenhet-4rum-kulladal-malmo-kommun-kulladalsgatan-12-a-306374,92-99m²,2025-11-24T09:02:52.207081
897789,https://www.hemnet.se/salda/lagenhet-4rum-kulladal-malmo-kommun-kulladalsgatan-10-c-897789,92-99m²,2025-11-24T09:02:52.207083
727997,https://www.hemnet.se/salda/lagenhet-4rum-slottsstaden-malmo-kommun-ostra-ryttmastaregatan-9-a-727997,92-99m²,2025-11-24T09:02:52.207086
913120,https://www.hemnet.se/salda/lagenhet-3rum-drottningtorget-malmo-kommun-osterportsgatan-4a-913120,92-99m²,2025-11-24T09:02:52.207088
207226,"https://www.hemnet.se/salda/lagenhet-3rum-drottningtorget-malmo-kommun-drottningtorget-2,-van-2-207226",92-99m²,2025-11-24T09:02:52.207090
776955,https://www.hemnet.se/salda/lagenhet-4rum-blekingsborg-malmo-kommun-per-albin-hanssons-vag-49-b-776955,92-99m²,2025-11-24T09:02:52.207093
1416247,https://www.hemnet.se/salda/lagenhet-3rum-limhamn-malmo-kommun-kalkstensvagen-10-1416247,92-99m²,2025-11-24T09:02:52.207095
1608763372814588492,https://www.hemnet.se/salda/lagenhet-3rum-rorsjostaden-malmo-kommun-sturegatan-1b-1608763372814588492,92-99m²,2025-11-24T09:02:52.207097
515434,https://www.hemnet.se/salda/lagenhet-3rum-rorsjostaden-malmo-kommun-kungsgatan-30b-515434,92-99m²,2025-11-24T09:02:52.207100
480524,"https://www.hemnet.se/salda/lagenhet-3,5rum-triangeln-malmo-kommun-brogatan-13-480524",92-99m²,2025-11-24T09:02:52.207102
1050778,https://www.hemnet.se/salda/lagenhet-3rum-vastra-hamnen-malmo-kommun-vastra-varvsgatan-9a-1050778,92-99m²,2025-11-24T09:02:52.207105
2626064822389109631,https://www.hemnet.se/salda/lagenhet-4rum-vastra-hamnen-malmo-kommun-lovartsgatan-11c-2626064822389109631,92-99m²,2025-11-24T09:02:52.207107
9178780842211043578,https://www.hemnet.se/salda/lagenhet-4rum-almvik-malmo-kommun-serenadgatan-8-9178780842211043578,92-99m²,2025-11-24T09:02:52.207109
1475083,https://www.hemnet.se/salda/lagenhet-4rum-gula-hoja-malmo-kommun-vastra-skravlingevagen-84-1475083,92-99m²,2025-11-24T09:02:52.207111
407795,https://www.hemnet.se/salda/lagenhet-3rum-dockan-vastra-hamnen-malmo-kommun-krankajen-38-407795,92-99m²,2025-11-24T09:02:52.207113
1192697,https://www.hemnet.se/salda/lagenhet-3rum-mollevangen-malmo-kommun-falsterboplan-31a-1192697,92-99m²,2025-11-24T09:02:52.207114
354674,https://www.hemnet.se/salda/lagenhet-4rum-almvik-malmo-kommun-axel-danielssons-vag-5-354674,92-99m²,2025-11-24T09:02:52.207116
940306663682002514,https://www.hemnet.se/salda/lagenhet-3rum-gamla-vaster-malmo-kommun-skomakaregatan-10a-940306663682002514,92-99m²,2025-11-24T09:02:52.207117
6673307713808360672,https://www.hemnet.se/salda/lagenhet-3rum-citadellskajen-malmo-kommun-skeppsgatan-44-6673307713808360672,92-99m²,2025-11-24T09:02:52.207119
947221,https://www.hemnet.se/salda/lagenhet-3rum-limhamn-on-malmo-kommun-lotsgatan-107-947221,92-99m²,2025-11-24T09:02:52.207121
5225238689754338023,https://www.hemnet.se/salda/lagenhet-4rum-borgmastaregarden-malmo-kommun-albinsrogatan-51-5225238689754338023,92-99m²,2025-11-24T09:02:52.207122
605681,"https://www.hemnet.se/salda/lagenhet-3,5rum-triangeln-malmo-kommun-friisgatan-4-605681",92-99m²,2025-11-24T09:02:52.207123
5088201166486025763,https://www.hemnet.se/salda/lagenhet-4rum-ribersborg-malmo-kommun-limhamnsvagen-10c-5088201166486025763,92-99m²,2025-11-24T09:02:52.207125
1362610049496212195,https://www.hemnet.se/salda/lagenhet-4rum-vastra-hamnen-malmo-kommun-signalgatan-4-1362610049496212195,92-99m²,2025-11-24T09:02:52.207126
733162,https://www.hemnet.se/salda/lagenhet-4rum-slottsstaden-malmo-kommun-kopenhamnsvagen-11c-733162,92-99m²,2025-11-24T09:02:52.207128
803346,https://www.hemnet.se/salda/lagenhet-3rum-vastra-hamnen-malmo-kommun-lilla-varvsgatan-1-803346,92-99m²,2025-11-24T09:02:52.207129
8172912290698853700,https://www.hemnet.se/salda/lagenhet-3rum-ribersborg-malmo-kommun-limhamnsvagen-6a-8172912290698853700,92-99m²,2025-11-24T09:02:52.207131
481636,https://www.hemnet.se/salda/lagenhet-3rum-bunkeflostrand-malmo-kommun-vagnmakarebyn-5a-481636,92-99m²,2025-11-24T09:02:52.207132
878186,https://www.hemnet.se/salda/lagenhet-3rum-limhamn-on-malmo-kommun-sundholmsgatan-24-878186,92-99m²,2025-11-24T09:02:52.207134
1162881,https://www.hemnet.se/salda/lagenhet-3rum-oxie-malmo-kommun-fajansvagen-116-1162881,92-99m²,2025-11-24T09:02:52.207135
994912,https://www.hemnet.se/salda/lagenhet-4rum-vastra-hamnen-malmo-kommun-fregattgatan-3-994912,92-99m²,2025-11-24T09:02:52.207137
602817,https://www.hemnet.se/salda/lagenhet-3rum-rorsjostaden-malmo-kommun-sturegatan-20a-602817,92-99m²,2025-11-24T09:02:52.207138
292492,https://www.hemnet.se/salda/lagenhet-3rum-ribersborg-malmo-kommun-kilian-zollsgatan-2b-292492,92-99m²,2025-11-24T09:02:52.207140
670577,https://www.hemnet.se/salda/lagenhet-3rum-husie-malmo-kommun-tomtegatan-13-670577,92-99m²,2025-11-24T09:02:52.207142
621056,https://www.hemnet.se/salda/lagenhet-4rum-rorsjostaden-malmo-kommun-foreningsgatan-69-c-621056,92-99m²,2025-11-24T09:02:52.207143
1220590,https://www.hemnet.se/salda/lagenhet-4rum-hyllie-malmo-kommun-hyllie-boulevard-7a-1220590,92-99m²,2025-11-24T09:02:52.207145
270383,https://www.hemnet.se/salda/lagenhet-3rum-triangeln-malmo-kommun-klostergatan-4-270383,92-99m²,2025-11-24T09:02:52.207147
315009,https://www.hemnet.se/salda/lagenhet-4rum-rorsjostaden-malmo-kommun-foreningsgatan-43a-315009,92-99m²,2025-11-24T09:02:52.207149
4356528896598297409,https://www.hemnet.se/salda/lagenhet-3rum-rorsjoparken-malmo-kommun-s-t-pauli-kyrkogata-17-4356528896598297409,92-99m²,2025-11-24T09:02:52.207150
1316020439089172121,https://www.hemnet.se/salda/lagenhet-3rum-rorsjostaden-malmo-kommun-fredmansgatan-3b-1316020439089172121,92-99m²,2025-11-24T09:02:52.207152
1395454,https://www.hemnet.se/salda/lagenhet-4rum-slussen-malmo-kommun-ostra-forstadsgatan-10b-1395454,92-99m²,2025-11-24T09:02:52.207154
3452842195062603036,https://www.hemnet.se/salda/lagenhet-3rum-ribersborg-malmo-kommun-nicoloviusgatan-6a-3452842195062603036,92-99m²,2025-11-24T09:02:52.207155
