property_id,url,area_range,scraped_at
361375,https://www.hemnet.se/salda/lagenhet-2rum-limhamn-malmo-kommun-hattsnacksgrand-3-361375,71-73m²,2025-11-24T02:11:48.937650
303561297654046753,https://www.hemnet.se/salda/lagenhet-3rum-bunkeflostrand-malmo-kommun-gottorpsvagen-33f-303561297654046753,71-73m²,2025-11-24T02:11:48.937659
800654,https://www.hemnet.se/salda/lagenhet-2rum-rorsjostaden-malmo-kommun-drottninggatan-6a-800654,71-73m²,2025-11-24T02:11:48.937662
1386538,https://www.hemnet.se/salda/lagenhet-3rum-varnhem-rorsjostaden-malmo-kommun-kungsgatan-27b-1386538,71-73m²,2025-11-24T02:11:48.937664
1134714,https://www.hemnet.se/salda/lagenhet-3rum-davidshall-malmo-kommun-jorgen-ankersgatan-16b-1134714,71-73m²,2025-11-24T02:11:48.937667
4338675322645222607,https://www.hemnet.se/salda/lagenhet-2rum-kulladal-malmo-kommun-kulladalsgatan-6b-4338675322645222607,71-73m²,2025-11-24T02:11:48.937669
5682341266209839404,https://www.hemnet.se/salda/lagenhet-2rum-kulladal-malmo-kommun-kulladalsgatan-26-b-5682341266209839404,71-73m²,2025-11-24T02:11:48.937672
8899111755159026904,https://www.hemnet.se/salda/lagenhet-3rum-slottsstaden-malmo-kommun-fagelbacksgatan-35-8899111755159026904,71-73m²,2025-11-24T02:11:48.937674
4414286591105649182,https://www.hemnet.se/salda/lagenhet-3rum-ronneholm-malmo-kommun-ostra-kristinelundsvagen-25b-4414286591105649182,71-73m²,2025-11-24T02:11:48.937677
829169,https://www.hemnet.se/salda/lagenhet-3rum-segevang-malmo-kommun-kronetorpsgatan-58-c-829169,71-73m²,2025-11-24T02:11:48.937680
786115,https://www.hemnet.se/salda/lagenhet-3rum-almvik-hogaholm-malmo-kommun-serenadgatan-25-786115,71-73m²,2025-11-24T02:11:48.937683
1261418,https://www.hemnet.se/salda/lagenhet-3rum-borgmastaregarden-malmo-kommun-albinsrogatan-43-1261418,71-73m²,2025-11-24T02:11:48.937685
5372515105216890088,https://www.hemnet.se/salda/lagenhet-3rum-elinegard-malmo-kommun-rafsgatan-38-5372515105216890088,71-73m²,2025-11-24T02:11:48.937686
1298537,https://www.hemnet.se/salda/lagenhet-2rum-roda-hoja-malmo-kommun-sergeantgatan-21-1298537,71-73m²,2025-11-24T02:11:48.937688
285012,https://www.hemnet.se/salda/lagenhet-2rum-rorsjoparken-varnhem-malmo-kommun-drottninggatan-6a-285012,71-73m²,2025-11-24T02:11:48.937689
145534,https://www.hemnet.se/salda/lagenhet-3rum-vastra-hamnen-malmo-kommun-rodergatan-38-145534,71-73m²,2025-11-24T02:11:48.937691
3841819089817876323,https://www.hemnet.se/salda/lagenhet-3rum-malmo-malmo-kommun-klubbegatan-8c-3841819089817876323,71-73m²,2025-11-24T02:11:48.937693
5397249475053514532,https://www.hemnet.se/salda/lagenhet-3rum-lorensborg-malmo-kommun-dammfrivagen-52d-5397249475053514532,71-73m²,2025-11-24T02:11:48.937694
1369545,https://www.hemnet.se/salda/lagenhet-3rum-dammfri-malmo-kommun-ribevagen-22d-1369545,71-73m²,2025-11-24T02:11:48.937696
5529632622117008138,https://www.hemnet.se/salda/lagenhet-3rum-city-malmo-kommun-majorsgatan-8-5529632622117008138,71-73m²,2025-11-24T02:11:48.937697
1397439,https://www.hemnet.se/salda/lagenhet-3rum-hindby-malmo-kommun-kastanjegatan-17e-1397439,71-73m²,2025-11-24T02:11:48.937698
1151365,https://www.hemnet.se/salda/lagenhet-3rum-vastra-hamnen-malmo-kommun-flaggskeppsgatan-2-1151365,71-73m²,2025-11-24T02:11:48.937700
221862,https://www.hemnet.se/salda/lagenhet-3rum-dammfri-malmo-kommun-bobergsangen-5-a-221862,71-73m²,2025-11-24T02:11:48.937702
