property_id,url,area_range,scraped_at
7859350947275197233,https://www.hemnet.se/salda/lagenhet-2rum-hindby-malmo-kommun-kastanjegatan-17e-7859350947275197233,67-69m²,2025-11-24T01:13:51.365136
501249,https://www.hemnet.se/salda/lagenhet-2rum-vastra-hamnen-malmo-kommun-skonarens-grand-1-501249,67-69m²,2025-11-24T01:13:51.365142
1421771,https://www.hemnet.se/salda/lagenhet-3rum-kirseberg-malmo-kommun-sandbackegangen-4a-1421771,67-69m²,2025-11-24T01:13:51.365144
5556702702505615105,https://www.hemnet.se/salda/lagenhet-3rum-nydala-malmo-kommun-kollegiegatan-5e-5556702702505615105,67-69m²,2025-11-24T01:13:51.365145
709581,https://www.hemnet.se/salda/lagenhet-2rum-gyllins-tradgard-malmo-kommun-bullerbygatan-101-709581,67-69m²,2025-11-24T01:13:51.365147
3449333104371237159,https://www.hemnet.se/salda/lagenhet-3rum-slottsstaden-malmo-kommun-ostra-kristinelundsvagen-13-3449333104371237159,67-69m²,2025-11-24T01:13:51.365148
793370,https://www.hemnet.se/salda/lagenhet-2rum-vastra-sorgenfri-malmo-kommun-spanehusvagen-67-793370,67-69m²,2025-11-24T01:13:51.365149
546706,https://www.hemnet.se/salda/lagenhet-2rum-tygelsjo-malmo-kommun-vallmovagen-3-e-546706,67-69m²,2025-11-24T01:13:51.365152
1004629,https://www.hemnet.se/salda/lagenhet-2rum-malmo-malmo-kommun-jakob-nilsgatan-21-1004629,67-69m²,2025-11-24T01:13:51.365154
7981579026775187500,"https://www.hemnet.se/salda/lagenhet-2,5rum-ellstorp-malmo-kommun-sallerupsvagen-28a-7981579026775187500",67-69m²,2025-11-24T01:13:51.365157
310725,https://www.hemnet.se/salda/lagenhet-2rum-slottsstaden-fagelbacken-malmo-kommun-edward-lindahlsgatan-18b-310725,67-69m²,2025-11-24T01:13:51.365161
666126,https://www.hemnet.se/salda/lagenhet-2rum-slottsstaden-malmo-kommun-regementsgatan-78-666126,67-69m²,2025-11-24T01:13:51.365163
466228341120693340,https://www.hemnet.se/salda/lagenhet-2rum-gyllins-tradgard-husie-malmo-kommun-lonnebergagatan-31-466228341120693340,67-69m²,2025-11-24T01:13:51.365166
587846,https://www.hemnet.se/salda/lagenhet-3rum-limhamn-malmo-kommun-alggatan-48-a-587846,67-69m²,2025-11-24T01:13:51.365169
729769,https://www.hemnet.se/salda/lagenhet-2rum-ribersborg-malmo-kommun-kilian-zollsgatan-7d-729769,67-69m²,2025-11-24T01:13:51.365172
