property_id,url,area_range,scraped_at
207962691437654160,https://www.hemnet.se/salda/lagenhet-3rum-hasthagen-malmo-kommun-fagelbacksgatan-4b-207962691437654160,85-88m²,2025-11-24T06:13:44.382801
1104892,https://www.hemnet.se/salda/lagenhet-3rum-vita-hoja-malmo-kommun-karolingatan-28-1104892,85-88m²,2025-11-24T06:13:44.382809
2573444562907527582,https://www.hemnet.se/salda/lagenhet-3rum-triangeln-malmo-kommun-nunnans-plats-5-2573444562907527582,85-88m²,2025-11-24T06:13:44.382813
280084987354530003,https://www.hemnet.se/salda/lagenhet-3rum-ribersborg-malmo-kommun-ernst-ahlgrensgatan-4b-280084987354530003,85-88m²,2025-11-24T06:13:44.382816
917186,https://www.hemnet.se/salda/lagenhet-3rum-centrum-malmo-kommun-baltzarsgatan-14c-917186,85-88m²,2025-11-24T06:13:44.382818
813878,https://www.hemnet.se/salda/lagenhet-3rum-soderkulla-malmo-kommun-duvhoksgatan-4a-813878,85-88m²,2025-11-24T06:13:44.382821
455608,https://www.hemnet.se/salda/lagenhet-3rum-rorsjostaden-malmo-kommun-stenbocksgatan-6-455608,85-88m²,2025-11-24T06:13:44.382823
1398338,https://www.hemnet.se/salda/lagenhet-3rum-vita-hoja-malmo-kommun-karolingatan-20-1398338,85-88m²,2025-11-24T06:13:44.382826
908401,https://www.hemnet.se/salda/lagenhet-3rum-vita-hoja-malmo-kommun-karolingatan-28-908401,85-88m²,2025-11-24T06:13:44.382828
1124919,https://www.hemnet.se/salda/lagenhet-3rum-ribersborg-malmo-kommun-beritta-gurrisgatan-1-c-lgh-1502-1124919,85-88m²,2025-11-24T06:13:44.382831
1492348,https://www.hemnet.se/salda/lagenhet-3rum-johanneslust-malmo-kommun-smedstorpsgatan-45-1492348,85-88m²,2025-11-24T06:13:44.382833
517261,https://www.hemnet.se/salda/lagenhet-3rum-borgmastaregarden-malmo-kommun-albinsrogatan-55-517261,85-88m²,2025-11-24T06:13:44.382835
5026130131149870911,https://www.hemnet.se/salda/lagenhet-3rum-dockan-malmo-kommun-dockgatan-25a-5026130131149870911,85-88m²,2025-11-24T06:13:44.382838
1218663,https://www.hemnet.se/salda/lagenhet-3rum-city-sodertull-malmo-kommun-majorsgatan-8-1218663,85-88m²,2025-11-24T06:13:44.382840
836626,https://www.hemnet.se/salda/lagenhet-3rum-ribersborg-malmo-kommun-erikstorpsgatan-8-836626,85-88m²,2025-11-24T06:13:44.382843
708087,https://www.hemnet.se/salda/lagenhet-3rum-kulladal-malmo-kommun-kulladalsgatan-20b-708087,85-88m²,2025-11-24T06:13:44.382846
552793,https://www.hemnet.se/salda/lagenhet-4rum-drottningtorget-malmo-kommun-osterportsgatan-1a-552793,85-88m²,2025-11-24T06:13:44.382848
637442,https://www.hemnet.se/salda/lagenhet-3rum-oxie-malmo-kommun-murtegelvagen-87-637442,85-88m²,2025-11-24T06:13:44.382851
299979,"https://www.hemnet.se/salda/lagenhet-3,5rum-nobeltorget-malmo-kommun-nobelvagen-93-a-299979",85-88m²,2025-11-24T06:13:44.382854
