property_id,url,area_range,housing_type,scraped_at
5328699227594219665,"https://www.hemnet.se/salda/lagenhet-2,5rum-raby-vasteras-kommun-morkullegatan-6-5328699227594219665",68-69m²,bostadsratt,2026-09-24T12:26:19.737233
3610716401925324405,https://www.hemnet.se/salda/lagenhet-3rum-norrboda-upplands-bro-kommun-hjartstensvagen-13-3610716401925324405,68-69m²,bostadsratt,2026-09-24T12:26:19.737242
5632056767669212085,"https://www.hemnet.se/salda/lagenhet-3rum-kevinge-danderyds-kommun-kevingeringen-37,-1tr-5632056767669212085",68-69m²,bostadsratt,2026-09-24T12:26:19.737245
293895427856853606,https://www.hemnet.se/salda/lagenhet-2rum-viken-karlstads-kommun-rosenbadsgatan-7-293895427856853606,68-69m²,bostadsratt,2026-09-24T12:26:19.737247
4031124714214970407,https://www.hemnet.se/salda/lagenhet-3rum-granby-sala-backe-uppsala-kommun-johannesbacksgatan-82c-4031124714214970407,68-69m²,bostadsratt,2026-09-24T12:26:19.737250
5095899771174656562,https://www.hemnet.se/salda/lagenhet-2rum-jeppsagard-staffanstorps-kommun-jeppsagard-6c-5095899771174656562,68-69m²,bostadsratt,2026-09-24T12:26:19.737253
769163333699182707,https://www.hemnet.se/salda/lagenhet-3rum-smogen-sotenas-kommun-salterivagen-4a-769163333699182707,68-69m²,bostadsratt,2026-09-24T12:26:19.737257
5054750817592159888,https://www.hemnet.se/salda/lagenhet-3rum-bromma-riksby-stockholms-kommun-dukvagen-59-5054750817592159888,68-69m²,bostadsratt,2026-09-24T12:26:19.737261
8246057520681694302,https://www.hemnet.se/salda/lagenhet-3rum-gideonsberg-vasteras-kommun-blomstergatan-6-8246057520681694302,68-69m²,bostadsratt,2026-09-24T12:26:19.737264
4570470576732223477,"https://www.hemnet.se/salda/lagenhet-2,5rum-mollevangen-malmo-kommun-solvesborgsgatan-2-4570470576732223477",68-69m²,bostadsratt,2026-09-24T12:26:19.737267
5874233779414914797,https://www.hemnet.se/salda/lagenhet-3rum-hofors-centralt-hofors-kommun-goklundsvagen-14-5874233779414914797,68-69m²,bostadsratt,2026-09-24T12:26:19.737270
8061447516071054319,https://www.hemnet.se/salda/lagenhet-3rum-kungsholmen-kungsholms-strand-stockholms-kommun-kungsholms-strand-169-8061447516071054319,68-69m²,bostadsratt,2026-09-24T12:26:19.737273
1580187129378776600,https://www.hemnet.se/salda/lagenhet-2rum-viksjo-jarfalla-kommun-axvagen-2-1580187129378776600,68-69m²,bostadsratt,2026-09-24T12:26:19.737276
1014765530544185131,https://www.hemnet.se/salda/lagenhet-2rum-vasterhaninge-haninge-kommun-solhemsvagen-13-1014765530544185131,68-69m²,bostadsratt,2026-09-24T12:26:19.737279
388350770682942842,https://www.hemnet.se/salda/lagenhet-2rum-maria-stockholms-kommun-fatburs-brunnsgata-28-388350770682942842,68-69m²,bostadsratt,2026-09-24T12:26:19.737282
4851567613079810500,https://www.hemnet.se/salda/lagenhet-2rum-or-sundbybergs-kommun-orsvangen-11-4851567613079810500,68-69m²,bostadsratt,2026-09-24T12:26:19.737286
2181172462350397009,https://www.hemnet.se/salda/lagenhet-2rum-lund-centrum-lunds-kommun-norbergsgatan-5c-2181172462350397009,68-69m²,bostadsratt,2026-09-24T12:26:19.737289
6334190058865465962,https://www.hemnet.se/salda/lagenhet-3rum-frosunda-solna-kommun-anders-lundstroms-gata-24-6334190058865465962,68-69m²,bostadsratt,2026-09-24T12:26:19.737292
333525664968231595,"https://www.hemnet.se/salda/lagenhet-3rum-hogdalen-stockholms-kommun-harpsundsvagen-80a,-1-tr-333525664968231595",68-69m²,bostadsratt,2026-09-24T12:26:19.737295
1274752195373074121,https://www.hemnet.se/salda/lagenhet-2rum-taby-centrum-taby-kommun-akerbyvagen-84-van-4-1274752195373074121,68-69m²,bostadsratt,2026-09-24T12:26:19.737299
6619669515710255208,https://www.hemnet.se/salda/lagenhet-3rum-sundbyberg-ursvik-sundbybergs-kommun-marieborgsgatan-4-6619669515710255208,68-69m²,bostadsratt,2026-09-24T12:26:19.737302
6231549053082697799,https://www.hemnet.se/salda/lagenhet-3rum-sala-backe-uppsala-kommun-murargatan-4d-6231549053082697799,68-69m²,bostadsratt,2026-09-24T12:26:19.737305
371241314861542012,https://www.hemnet.se/salda/lagenhet-3rum-balsta-vappeby-ang-habo-kommun-gardesvagen-4d-371241314861542012,68-69m²,bostadsratt,2026-09-24T12:26:19.737308
2818434924770494534,https://www.hemnet.se/salda/lagenhet-3rum-hemmeslov-bastads-kommun-krikonslingan-15-2818434924770494534,68-69m²,bostadsratt,2026-09-24T12:26:19.737311
8751992118693331783,"https://www.hemnet.se/salda/lagenhet-3rum-barkarbystaden-jarfalla-kommun-drakengatan-5,-vaning-3-8751992118693331783",68-69m²,bostadsratt,2026-09-24T12:26:19.737314
7398830247017434772,https://www.hemnet.se/salda/lagenhet-3rum-hammaro-hammaro-kommun-solgatan-24-7398830247017434772,68-69m²,bostadsratt,2026-09-24T12:26:19.737317
3273805360391277610,https://www.hemnet.se/salda/lagenhet-3rum-perstorp-perstorps-kommun-torggatan-11c-3273805360391277610,68-69m²,bostadsratt,2026-09-24T12:26:19.737321
991062063104650253,https://www.hemnet.se/salda/lagenhet-3rum-vallingby-centrum-stockholms-kommun-arevagen-21-991062063104650253,68-69m²,bostadsratt,2026-09-24T12:26:19.737324
7586390231911824863,https://www.hemnet.se/salda/lagenhet-3rum-bramaregarden-goteborgs-kommun-myntgatan-15b-7586390231911824863,68-69m²,bostadsratt,2026-09-24T12:26:19.737327
3198630789767916291,https://www.hemnet.se/salda/lagenhet-3rum-jarvastaden-solna-kommun-fridensborgsvagen-117-3198630789767916291,68-69m²,bostadsratt,2026-09-24T12:26:19.737330
9062594295502408206,https://www.hemnet.se/salda/lagenhet-3rum-tumba-botkyrka-kommun-skacklingevagen-67-9062594295502408206,68-69m²,bostadsratt,2026-09-24T12:26:19.737333
2681280427247873133,https://www.hemnet.se/salda/lagenhet-3rum-sturefors-linkopings-kommun-blaeldsbagen-39a-2681280427247873133,68-69m²,bostadsratt,2026-09-24T12:26:19.737335
3194261759959467208,https://www.hemnet.se/salda/lagenhet-3rum-bjuv-bjuvs-kommun-sommaren-4b-3194261759959467208,68-69m²,bostadsratt,2026-09-24T12:26:19.737339
1065432678046318570,https://www.hemnet.se/salda/lagenhet-2rum-sodermalm-stockholms-kommun-tegelviksgatan-61-1065432678046318570,68-69m²,bostadsratt,2026-09-24T12:26:19.737342
5855059446864834173,https://www.hemnet.se/salda/lagenhet-3rum-skacklinge-botkyrka-kommun-storvretsvagen-110-5855059446864834173,68-69m²,bostadsratt,2026-09-24T12:26:19.737345
4134467946587075840,https://www.hemnet.se/salda/lagenhet-3rum-eriksfalt-malmo-kommun-kollegiegatan-1e-4134467946587075840,68-69m²,bostadsratt,2026-09-24T12:26:19.737348
8382848939037610005,https://www.hemnet.se/salda/lagenhet-2rum-sundby-park-strangnas-kommun-sundbyvagen-36a-8382848939037610005,68-69m²,bostadsratt,2026-09-24T12:26:19.737351
1655996657400833741,https://www.hemnet.se/salda/lagenhet-2rum-vallingby-grimsta-stockholms-kommun-nickelgrand-16-1655996657400833741,68-69m²,bostadsratt,2026-09-24T12:26:19.737353
5315566372997640998,https://www.hemnet.se/salda/lagenhet-2rum-luthagen-uppsala-kommun-norrlandsgatan-19-5315566372997640998,68-69m²,bostadsratt,2026-09-24T12:26:19.737355
8382484495602058931,https://www.hemnet.se/salda/lagenhet-3rum-ursvik-sundbybergs-kommun-gronlingens-vag-4-8382484495602058931,68-69m²,bostadsratt,2026-09-24T12:26:19.737357
6465653808218479965,https://www.hemnet.se/salda/lagenhet-2rum-hallby-eskilstuna-kommun-oknavagen-49b-6465653808218479965,68-69m²,bostadsratt,2026-09-24T12:26:19.737359
1879142491648083728,https://www.hemnet.se/salda/lagenhet-3rum-sodertalje-sodertalje-kommun-karlslundsgatan-20-1879142491648083728,68-69m²,bostadsratt,2026-09-24T12:26:19.737362
1427243691715738996,https://www.hemnet.se/salda/lagenhet-2rum-hagalund-borlange-kommun-sturegatan-20-1427243691715738996,68-69m²,bostadsratt,2026-09-24T12:26:19.737364
795147568859683114,https://www.hemnet.se/salda/lagenhet-3rum-rorstorp-varnamo-kommun-smultronvagen-12-795147568859683114,68-69m²,bostadsratt,2026-09-24T12:26:19.737366
302276521156181084,https://www.hemnet.se/salda/lagenhet-2rum-centrum-kopings-kommun-s-t-olovsgatan-60a-302276521156181084,68-69m²,bostadsratt,2026-09-24T12:26:19.737397
