property_id,url,area_range,housing_type,scraped_at
4028223161004510050,https://www.hemnet.se/salda/lagenhet-3rum-vaxholm-vaxholms-kommun-soldatgatan-21-4028223161004510050,77-78m²,bostadsratt,2026-09-18T21:03:39.866811
4538473567321122624,https://www.hemnet.se/salda/lagenhet-3rum-lindalen-tyreso-kommun-herkulesvagen-26-4538473567321122624,77-78m²,bostadsratt,2026-09-18T21:03:39.866816
7136924837819351793,"https://www.hemnet.se/salda/lagenhet-3rum-liljeholmskajen-stockholms-kommun-sjoviksvagen-79,-hogst-upp-7136924837819351793",77-78m²,bostadsratt,2026-09-18T21:03:39.866817
7797282323361891488,https://www.hemnet.se/salda/lagenhet-3rum-ladugardsangen-orebro-kommun-landbotorpsallen-15c-7797282323361891488,77-78m²,bostadsratt,2026-09-18T21:03:39.866818
6740166268934105718,https://www.hemnet.se/salda/lagenhet-3rum-ostra-sorgenfri-malmo-kommun-ostra-farmvagen-37d-6740166268934105718,77-78m²,bostadsratt,2026-09-18T21:03:39.866819
7185776746376795321,https://www.hemnet.se/salda/lagenhet-3rum-vendelso-haninge-kommun-albatrossvagen-88-7185776746376795321,77-78m²,bostadsratt,2026-09-18T21:03:39.866819
2887169621723522544,https://www.hemnet.se/salda/lagenhet-3rum-tibro-tibro-kommun-brittgarden-204-2887169621723522544,77-78m²,bostadsratt,2026-09-18T21:03:39.866820
8132424289058867044,https://www.hemnet.se/salda/lagenhet-3rum-utby-goteborgs-kommun-snormakaregatan-11-8132424289058867044,77-78m²,bostadsratt,2026-09-18T21:03:39.866821
4506855289468542402,"https://www.hemnet.se/salda/lagenhet-3,5rum-falhagen-uppsala-kommun-frodegatan-17b-4506855289468542402",77-78m²,bostadsratt,2026-09-18T21:03:39.866822
1921232652540209701,https://www.hemnet.se/salda/lagenhet-3rum-arsta-stockholms-kommun-sandfjardsgatan-120-1921232652540209701,77-78m²,bostadsratt,2026-09-18T21:03:39.866822
6616866797654970485,"https://www.hemnet.se/salda/lagenhet-3rum-akalla-stockholms-kommun-helsingforsgatan-31,-entreplan-6616866797654970485",77-78m²,bostadsratt,2026-09-18T21:03:39.866823
5412126583116792669,https://www.hemnet.se/salda/lagenhet-3rum-martens-falad-linero-lunds-kommun-kampagranden-11b-5412126583116792669,77-78m²,bostadsratt,2026-09-18T21:03:39.866824
5468147641324274885,"https://www.hemnet.se/salda/lagenhet-2,5rum-norr-norrkopings-kommun-stockholmsvagen-3-5468147641324274885",77-78m²,bostadsratt,2026-09-18T21:03:39.866825
1440430785959312982,https://www.hemnet.se/salda/lagenhet-3rum-husie-solangen-toftangen-malmo-kommun-klagerupsvagen-311c-1440430785959312982,77-78m²,bostadsratt,2026-09-18T21:03:39.866827
4880079456266478378,https://www.hemnet.se/salda/lagenhet-2rum-handen-haninge-kommun-vallavagen-57-4880079456266478378,77-78m²,bostadsratt,2026-09-18T21:03:39.866829
4158577228693740309,"https://www.hemnet.se/salda/lagenhet-3rum-sodermalm-stockholms-kommun-tullgardsgatan-14,-8-tr-4158577228693740309",77-78m²,bostadsratt,2026-09-18T21:03:39.866830
6024314605989340315,https://www.hemnet.se/salda/lagenhet-3rum-centrum-angelholm-angelholms-kommun-bruksgatan-31c-6024314605989340315,77-78m²,bostadsratt,2026-09-18T21:03:39.866832
5426569228400573280,https://www.hemnet.se/salda/lagenhet-3rum-linkoping-innerstaden-hejdegarden-linkopings-kommun-kaptensgatan-5-5426569228400573280,77-78m²,bostadsratt,2026-09-18T21:03:39.866836
835058796851860157,https://www.hemnet.se/salda/lagenhet-3rum-hogsbo-goteborgs-kommun-hogsbogatan-27-835058796851860157,77-78m²,bostadsratt,2026-09-18T21:03:39.866837
4961889211546206035,https://www.hemnet.se/salda/lagenhet-3rum-tyreso-tyreso-kommun-bollmoravagen-162-4961889211546206035,77-78m²,bostadsratt,2026-09-18T21:03:39.866838
3108484421729981150,https://www.hemnet.se/salda/lagenhet-3rum-soder-helsingborgs-kommun-furutorpsgatan-30a-3108484421729981150,77-78m²,bostadsratt,2026-09-18T21:03:39.866839
2222863996994763466,https://www.hemnet.se/salda/lagenhet-3rum-harnon-harnosands-kommun-bryggvagen-1-e-2222863996994763466,77-78m²,bostadsratt,2026-09-18T21:03:39.866841
935192355696435265,https://www.hemnet.se/salda/lagenhet-3rum-kolmarden-norrkopings-kommun-kalkugnsvagen-5-935192355696435265,77-78m²,bostadsratt,2026-09-18T21:03:39.866842
