url,error
https://www.hemnet.se/bostad/lagenhet-1rum-hagerneholm-taby-kommun-hagerneholmsvagen-7b-21282114,No data returned
https://www.hemnet.se/bostad/lagenhet-5rum-helsingborg-centrum-helsingborgs-kommun-drottninggatan-48-21285079,No data returned
https://www.hemnet.se/bostad/lagenhet-3rum-funasdalen-skidtorget-funasdalsberg-harjedalens-kommun-kavanvagen-21g-21300790,No data returned
https://www.hemnet.se/bostad/lagenhet-2rum-tunavallen-eskilstuna-kommun-kallgatan-8-21322065,No data returned
https://www.hemnet.se/bostad/lagenhet-2rum-karlssons-ang-kalmar-kommun-sidenvagen-6h-21326374,No data returned
https://www.hemnet.se/bostad/lagenhet-3rum-brotorp-sundbybergs-kommun-boplatsvagen-13-21341043,No data returned
https://www.hemnet.se/bostad/lagenhet-3rum-kungsberget-sandvikens-kommun-ski-apartments-35c-nedre-angsvagen-35c-21390730,No data returned
https://www.hemnet.se/bostad/lagenhet-3rum-dosjebro-kavlinge-kommun-monopolvagen-2b-21666548,No data returned
https://www.hemnet.se/bostad/villa-10rum-centrum-enkopings-kommun-vastra-ringgatan-32-21512804,No data returned
https://www.hemnet.se/bostad/lagenhet-3rum-kungsberget-sandvikens-kommun-backglantan-23-alanittislingan-15b-21398867,No data returned
