property_id,url,area_range,housing_type,scraped_at
5133417649184436295,https://www.hemnet.se/salda/lagenhet-1rum-hoganas-uppsala-kommun-alriksgatan-6a-5133417649184436295,39-40m²,bostadsratt,2026-06-25T21:38:21.873336
6736848747118001399,https://www.hemnet.se/salda/lagenhet-2rum-gardet-stockholms-kommun-osthammarsgatan-69-6736848747118001399,39-40m²,bostadsratt,2026-06-25T21:38:21.873345
968465115859056642,https://www.hemnet.se/salda/lagenhet-2rum-bromma-traneberg-stockholms-kommun-gesundaplan-57-968465115859056642,39-40m²,bostadsratt,2026-06-25T21:38:21.873348
1093198880919125853,"https://www.hemnet.se/salda/lagenhet-2rum-kungsholmen-marieberg-stockholms-kommun-fyrverkarbacken-36,-2-tr-1093198880919125853",39-40m²,bostadsratt,2026-06-25T21:38:21.873351
8214980500260623024,https://www.hemnet.se/salda/lagenhet-1rum-orby-stockholms-kommun-gamla-huddingevagen-441-8214980500260623024,39-40m²,bostadsratt,2026-06-25T21:38:21.873353
5574539873654276861,"https://www.hemnet.se/salda/lagenhet-2rum-stora-ursvik-sundbybergs-kommun-ursviks-alle-35,-bv-5574539873654276861",39-40m²,bostadsratt,2026-06-25T21:38:21.873356
8469662511530480996,"https://www.hemnet.se/salda/lagenhet-1,5rum-ladugardsgardet-stockholms-kommun-furusundsgatan-12-8469662511530480996",39-40m²,bostadsratt,2026-06-25T21:38:21.873358
6889546842909428521,https://www.hemnet.se/salda/lagenhet-1rum-enskede-svedmyra-stockholms-kommun-jonakersvagen-5-6889546842909428521,39-40m²,bostadsratt,2026-06-25T21:38:21.873361
5859130489690549275,https://www.hemnet.se/salda/lagenhet-2rum-gamla-masthugget-goteborgs-kommun-ovre-matrosgatan-12-c-5859130489690549275,39-40m²,bostadsratt,2026-06-25T21:38:21.873363
6761426745074499072,"https://www.hemnet.se/salda/lagenhet-1rum-bro-gamla-bro-upplands-bro-kommun-lantmatarvagen-19,-bv-6761426745074499072",39-40m²,bostadsratt,2026-06-25T21:38:21.873365
4243959960279362069,https://www.hemnet.se/salda/lagenhet-2rum-vasastan-stockholms-kommun-atlasmuren-12-4243959960279362069,39-40m²,bostadsratt,2026-06-25T21:38:21.873368
5933358193425802691,https://www.hemnet.se/salda/lagenhet-1rum-kallhall-jarfalla-kommun-emaljvagen-2-5933358193425802691,39-40m²,bostadsratt,2026-06-25T21:38:21.873370
4445738519587354763,https://www.hemnet.se/salda/lagenhet-1rum-centrum-sundsvalls-kommun-dalgatan-1b-4445738519587354763,39-40m²,bostadsratt,2026-06-25T21:38:21.873372
4163069130213827898,"https://www.hemnet.se/salda/lagenhet-2rum-kungsholmen-stockholms-kommun-svarvargatan-3,-2tr-4163069130213827898",39-40m²,bostadsratt,2026-06-25T21:38:21.873375
4088933612277992148,"https://www.hemnet.se/salda/lagenhet-1,5rum-soder-norrkopings-kommun-petter-swartzgatan-15a-4088933612277992148",39-40m²,bostadsratt,2026-06-25T21:38:21.873378
6652324798632352317,https://www.hemnet.se/salda/lagenhet-1rum-blomangen-tegelplan-ostersunds-kommun-hardangegatan-14-a-6652324798632352317,39-40m²,bostadsratt,2026-06-25T21:38:21.873381
9047463666476666178,https://www.hemnet.se/salda/lagenhet-2rum-kvarnholmen-nacka-kommun-thunstroms-vag-14-9047463666476666178,39-40m²,bostadsratt,2026-06-25T21:38:21.873385
