property_id,url,area_range,housing_type,scraped_at
2301134130847315504,https://www.hemnet.se/salda/lagenhet-4rum-hornsberg-strand-kungsholmen-stockholms-kommun-nordenflychtsvagen-62-2301134130847315504,114-115m²,bostadsratt,2026-06-28T15:26:48.223344
1086140,https://www.hemnet.se/salda/lagenhet-4rum-torstorp-finspangs-kommun-torstorpsvagen-39h-1086140,114-115m²,bostadsratt,2026-06-28T15:26:48.223352
1446560,"https://www.hemnet.se/salda/lagenhet-4rum-sodermalm-sodra-station-stockholms-kommun-fatburs-kvarngata-1,-4-tr-1446560",114-115m²,bostadsratt,2026-06-28T15:26:48.223356
1297656,https://www.hemnet.se/salda/lagenhet-4rum-broby-ostra-goinge-kommun-per-pers-vag-1a-1297656,114-115m²,bostadsratt,2026-06-28T15:26:48.223359
1146184,https://www.hemnet.se/salda/lagenhet-4rum-ullstamma-linkopings-kommun-flojtgatan-14-1146184,114-115m²,bostadsratt,2026-06-28T15:26:48.223361
1348938,https://www.hemnet.se/salda/lagenhet-4rum-ostertalje-sodertalje-kommun-nynasvagen-33d-1348938,114-115m²,bostadsratt,2026-06-28T15:26:48.223363
5700213660727312134,https://www.hemnet.se/salda/lagenhet-4rum-mariedal-sorsedammsomradet-varbergs-kommun-karl-nordstroms-vag-19-lgh-1002-5700213660727312134,114-115m²,bostadsratt,2026-06-28T15:26:48.223366
1304602,https://www.hemnet.se/salda/lagenhet-3rum-ursviken-skelleftea-kommun-skelleftehamnsvagen-204-lgh-2-1304602,114-115m²,bostadsratt,2026-06-28T15:26:48.223369
1286373,https://www.hemnet.se/salda/lagenhet-4rum-vasastan-norrmalm-stockholms-kommun-dobelnsgatan-71-1286373,114-115m²,bostadsratt,2026-06-28T15:26:48.223371
7925085037036024588,"https://www.hemnet.se/salda/lagenhet-4rum-vasastan-stockholms-kommun-sankt-eriksgatan-83,-5-tr-7925085037036024588",114-115m²,bostadsratt,2026-06-28T15:26:48.223374
5935010799329474359,https://www.hemnet.se/salda/lagenhet-5rum-hovas-goteborgs-kommun-skalldalsbacken-4a-5935010799329474359,114-115m²,bostadsratt,2026-06-28T15:26:48.223376
8737670282186220118,https://www.hemnet.se/salda/lagenhet-4rum-promenaden-falu-kommun-promenaden-27-8737670282186220118,114-115m²,bostadsratt,2026-06-28T15:26:48.223378
1331556,https://www.hemnet.se/salda/lagenhet-5rum-alvesta-alvesta-kommun-aringsasvagen-48f-1331556,114-115m²,bostadsratt,2026-06-28T15:26:48.223381
7202716626049242603,https://www.hemnet.se/salda/lagenhet-5rum-bor-varnamo-kommun-dansbanevagen-45-7202716626049242603,114-115m²,bostadsratt,2026-06-28T15:26:48.223383
1341394,https://www.hemnet.se/salda/lagenhet-4rum-alby-botkyrka-kommun-tingstorget-8b-1341394,114-115m²,bostadsratt,2026-06-28T15:26:48.223386
7319329280304258372,https://www.hemnet.se/salda/lagenhet-5rum-salabacke-uppsala-kommun-byggmastargatan-15a-7319329280304258372,114-115m²,bostadsratt,2026-06-28T15:26:48.223389
6488391001910516255,https://www.hemnet.se/salda/lagenhet-5rum-lindsdal-kalmar-kommun-snormakarvagen-18-6488391001910516255,114-115m²,bostadsratt,2026-06-28T15:26:48.223392
921581,https://www.hemnet.se/salda/lagenhet-4rum-bergsatra-lidingo-kommun-gavelvagen-16-921581,114-115m²,bostadsratt,2026-06-28T15:26:48.223394
